"THST",2.202,2.150,2.202,N/A,N/A,1.830,9.58M
"TRUP",18.83,17.18,17.36,N/A,N/A,19.20,560.38M
"TRST",7.45,7.55,7.55,N/A,N/A,8.50,715.18M
"TRMK",31.31,31.43,31.33,N/A,N/A,34.83,2.12B
"TSRI",7.1747,7.3892,7.7500,N/A,N/A,N/A,14.08M
"TTMI",16.29,16.43,16.41,N/A,N/A,19.17,1.66B
"TCX",58.50,59.20,59.20,N/A,N/A,58.25,614.78M
"TUES",1.75,1.80,1.75,N/A,N/A,3.28,77.04M
"TOUR",8.20,8.16,8.47,N/A,N/A,11.33,765.36M
"HEAR",0.79,0.80,0.80,N/A,N/A,1.86,38.91M
"TUTI",22.70,22.70,22.66,N/A,N/A,N/A,N/A
"TUTT",22.44,22.46,22.41,N/A,N/A,N/A,N/A
"FOX",26.95,27.23,27.32,N/A,N/A,35.00,49.88B
"FOXA",27.03,27.33,27.31,N/A,N/A,33.75,50.03B
"TWIN",17.33,17.15,17.26,N/A,N/A,22.00,199.62M
"TRCB",17.97,18.00,18.00,N/A,N/A,19.75,149.87M
"USCR",66.95,67.95,67.75,N/A,N/A,84.57,1.04B
"PRTS",3.17,3.23,3.21,N/A,N/A,4.80,109.39M
"USEG",0.86,0.86,0.89,N/A,N/A,3.90,5.28M
"GROW",1.47,1.42,1.43,N/A,N/A,N/A,22.33M
"UREE",0.13,0.13,N/A,N/A,N/A,N/A,1.47M
"UBNT",47.75,47.30,47.25,N/A,N/A,47.50,3.83B
"UFPT",27.45,27.40,27.30,N/A,N/A,30.00,198.49M
"ULTA",302.40,293.04,305.50,N/A,N/A,309.82,18.78B
"UCTT",24.11,23.11,23.22,N/A,N/A,22.25,797.10M
"UPL",11.61,11.60,11.50,N/A,N/A,8.00,2.29B
"RARE",55.91,58.52,57.45,N/A,N/A,83.47,2.37B
"ULBI",6.15,6.00,6.00,N/A,N/A,3.25,95.26M
"UTEK",30.23,30.08,N/A,N/A,N/A,29.13,823.34M
"UMBF",71.29,71.27,71.22,N/A,N/A,80.50,3.55B
"UMPQ",17.40,17.48,17.41,N/A,N/A,19.17,3.84B
"UNAM",9.775,9.775,N/A,N/A,N/A,N/A,51.88M
"UBSH",33.88,33.92,33.94,N/A,N/A,38.50,1.48B
"UNB",40.00,40.15,39.57,N/A,N/A,N/A,178.48M
"UNXL",0.416,0.410,0.438,N/A,N/A,3.330,24.80M
"QURE",5.59,5.42,5.44,N/A,N/A,12.85,141.02M
"UBCP",11.8323,11.8000,11.9450,N/A,N/A,0.0000,58.33M
"UBOH",21.6747,20.9300,21.6747,N/A,N/A,N/A,70.81M
"UBSI",38.85,39.00,38.95,N/A,N/A,43.67,4.07B
"UCBA",18.80,18.70,18.80,N/A,N/A,N/A,76.37M
"UCBI",26.55,26.87,26.88,N/A,N/A,31.06,1.88B
"UCFC",8.07,8.04,8.03,N/A,N/A,10.00,400.95M
"UBNK",16.54,16.58,16.56,N/A,N/A,18.60,830.24M
"UFCS",43.23,43.20,43.18,N/A,N/A,45.00,1.09B
"UIHC",16.36,15.98,16.00,N/A,N/A,17.50,351.82M
"UNFI",39.92,40.04,39.95,N/A,N/A,43.21,2.02B
"UBFO",9.45,9.10,9.20,N/A,N/A,0.00,159.47M
"USLM",77.53,78.00,78.10,N/A,N/A,N/A,432.31M
"UTHR",119.08,118.34,118.74,N/A,N/A,122.58,5.37B
"UG",16.15,17.10,16.95,N/A,N/A,N/A,74.19M
"UNIT",24.84,25.04,25.07,N/A,N/A,31.50,4.36B
"UNTY",16.20,16.15,16.25,N/A,N/A,N/A,170.65M
"OLED",115.00,114.75,114.95,N/A,N/A,117.00,5.41B
"UEIC",63.40,62.85,62.85,N/A,N/A,79.05,914.99M
"UFPI",90.71,90.37,90.05,N/A,N/A,123.00,1.86B
"ULH",13.20,13.35,13.40,N/A,N/A,15.67,375.43M
"USAP",18.06,18.00,18.17,N/A,N/A,24.00,130.36M
"UVSP",28.20,28.55,28.50,N/A,N/A,32.50,751.84M
"UPLD",22.34,22.42,22.40,N/A,N/A,25.20,411.88M
"URRE",1.48,1.50,1.50,N/A,N/A,3.00,36.28M
"UONE",2.08,2.20,2.08,N/A,N/A,N/A,99.80M
"UONEK",1.95,1.95,1.80,N/A,N/A,6.00,93.56M
"URBN",19.07,18.82,18.80,N/A,N/A,22.55,2.22B
"URGN",18.48,18.41,18.41,N/A,N/A,N/A,42.60M
"ECOL",49.75,50.15,50.00,N/A,N/A,52.30,1.09B
"USAT",4.80,4.80,4.75,N/A,N/A,6.33,193.59M
"USATP",28.26,28.26,N/A,N/A,N/A,N/A,12.58M
"USAK",6.72,6.71,6.73,N/A,N/A,7.50,53.75M
"UTMD",66.05,65.00,64.00,N/A,N/A,N/A,245.44M
"UTSI",2.14,2.13,2.14,N/A,N/A,3.50,75.73M
"VLRX",5.00,5.00,4.98,N/A,N/A,10.00,34.21M
"VALX",26.4301,26.5499,26.4900,N/A,N/A,N/A,N/A
"VALU",17.86,19.00,19.22,N/A,N/A,N/A,173.51M
"VNDA",14.05,14.05,14.30,N/A,N/A,22.00,625.96M
"BBH",117.48,117.78,117.66,N/A,N/A,N/A,N/A
"GNRX",22.20,22.20,N/A,N/A,N/A,N/A,N/A
"PPH",57.08,57.44,57.26,N/A,N/A,N/A,N/A
"VWOB",80.66,80.48,80.67,N/A,N/A,N/A,N/A
"VNQI",56.14,56.17,56.19,N/A,N/A,N/A,N/A
"VGIT",64.87,64.82,64.85,N/A,N/A,N/A,N/A
"VCIT",87.62,87.56,87.55,N/A,N/A,N/A,N/A
"VIGI",62.09,62.13,61.93,N/A,N/A,N/A,N/A
"VYMI",63.10,63.33,63.16,N/A,N/A,N/A,N/A
"VCLT",92.00,91.76,91.96,N/A,N/A,N/A,N/A
"VGLT",76.17,76.07,76.23,N/A,N/A,N/A,N/A
"VMBS",52.90,52.86,52.90,N/A,N/A,N/A,N/A
"VONE",110.97,111.09,110.93,N/A,N/A,N/A,N/A
"VONG",122.24,122.18,122.14,N/A,N/A,N/A,N/A
"VONV",100.52,100.50,100.42,N/A,N/A,N/A,N/A
"VTWO",110.33,110.46,110.28,N/A,N/A,N/A,N/A
"VTWG",119.2815,119.5800,119.3600,N/A,N/A,N/A,N/A
"VTWV",100.7701,100.8500,100.6900,N/A,N/A,N/A,N/A
"VTHR",110.9069,110.9501,111.1800,N/A,N/A,N/A,N/A
"VCSH",80.05,80.00,80.02,N/A,N/A,N/A,N/A
"VGSH",60.81,60.83,60.81,N/A,N/A,N/A,N/A
"VTIP",49.44,49.38,49.40,N/A,N/A,N/A,N/A
"BNDX",54.66,54.54,54.64,N/A,N/A,N/A,N/A
"VXUS",52.33,52.38,52.25,N/A,N/A,N/A,N/A
"VEAC",9.75,9.79,9.75,N/A,N/A,N/A,N/A
"VEACU",10.02,10.07,10.05,N/A,N/A,N/A,480.96M
