"PVG",9.18,9.11,9.30,N/A,N/A,14.76,1.66B
"PRI",71.75,72.20,72.00,N/A,N/A,84.75,3.26B
"PPP",0.4535,0.4501,0.4520,N/A,N/A,0.7700,87.00M
"PFG",62.75,62.66,62.48,N/A,N/A,66.00,18.09B
"PGZ",17.62,17.60,17.66,N/A,N/A,N/A,N/A
"PVTD",25.64,25.65,25.66,N/A,N/A,N/A,2.05B
"PRA",59.25,59.40,59.40,N/A,N/A,64.00,3.16B
"PG",87.25,86.86,86.93,N/A,N/A,91.63,223.15B
"PGR",42.30,42.27,42.32,N/A,N/A,41.53,24.57B
"PLD",55.79,55.90,56.00,N/A,N/A,15.46,29.59B
"PUMP",13.71,13.33,13.25,N/A,N/A,19.95,1.14B
"PRO",29.53,29.75,29.67,N/A,N/A,28.00,928.25M
"PBB",25.95,25.84,25.90,N/A,N/A,N/A,N/A
"PB",63.96,64.46,64.27,N/A,N/A,72.34,4.44B
"PL^C",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"PL^E",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"PRLB",64.00,64.00,64.00,N/A,N/A,53.33,1.70B
"PFS",23.96,24.00,23.93,N/A,N/A,28.10,1.54B
"PFK",25.7796,25.9000,25.6700,N/A,N/A,N/A,77.34M
"PJH",26.11,26.02,25.94,N/A,N/A,N/A,11.20B
"PRH",26.0966,26.0299,26.0000,N/A,N/A,N/A,11.20B
"PRU",105.07,106.02,105.61,N/A,N/A,114.79,45.08B
"GHY",15.20,15.18,15.25,N/A,N/A,N/A,N/A
"PUK",44.97,45.45,45.06,N/A,N/A,50.30,57.79B
"PUK^",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"PUK^A",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ISD",15.55,15.57,15.58,N/A,N/A,0.85,N/A
"PSB",124.64,124.79,124.92,N/A,N/A,118.00,3.39B
"PSB^T",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"PSB^U",N/A,N/A,N/A,N/A,N/A,N/A,N/A
