"CMCT",16.50,15.55,16.60,N/A,N/A,15.08,1.39B
"CMPR",90.21,90.22,90.09,N/A,N/A,85.25,2.81B
"CINF",69.91,70.45,70.33,N/A,N/A,73.80,11.51B
"CIDM",1.76,1.70,1.72,N/A,N/A,12.50,18.52M
"CTAS",125.16,125.55,125.15,N/A,N/A,131.64,13.18B
"CRUS",66.43,65.84,65.83,N/A,N/A,70.10,4.24B
"CSCO",31.50,31.44,31.51,N/A,N/A,35.43,157.50B
"CTRN",18.45,18.58,18.67,N/A,N/A,20.00,271.55M
"CZNC",22.71,22.76,22.75,N/A,N/A,25.00,276.13M
"CZWI",13.66,13.65,13.76,N/A,N/A,N/A,71.95M
"CZFC",22.50,22.58,22.62,N/A,N/A,N/A,45.43M
"CIZN",24.05,24.05,N/A,N/A,N/A,24.00,117.70M
"CTXS",82.49,83.15,82.84,N/A,N/A,85.00,12.47B
"CHCO",64.29,64.63,64.63,N/A,N/A,69.33,1.00B
"CIVB",20.63,20.89,20.83,N/A,N/A,24.40,209.58M
"CIVBP",67.25,67.25,N/A,N/A,N/A,N/A,683.19M
"CDTI",3.16,3.34,3.34,N/A,N/A,3.48,49.62M
"CLNE",2.38,2.36,2.44,N/A,N/A,8.50,358.18M
"CLNT",4.48,4.00,4.19,N/A,N/A,N/A,6.34M
"CACG",25.07,25.02,25.15,N/A,N/A,N/A,N/A
"CLFD",13.80,13.95,13.90,N/A,N/A,19.00,194.50M
"CLRO",10.05,10.05,10.00,N/A,N/A,13.50,87.48M
"CLSD",7.25,7.50,7.50,N/A,N/A,21.00,183.42M
"CLIR",3.75,3.80,3.80,N/A,N/A,N/A,58.50M
"CLIRW",1.65,1.71,1.66,N/A,N/A,N/A,N/A
"CBLI",3.72,3.81,3.83,N/A,N/A,2.00,41.96M
"CSBK",16.27,16.25,16.24,N/A,N/A,17.50,356.09M
"CLVS",52.17,55.04,54.91,N/A,N/A,68.64,2.33B
"CMFN",10.45,10.50,10.35,N/A,N/A,11.00,N/A
"CME",117.98,118.07,118.18,N/A,N/A,127.75,40.09B
"CCNE",21.88,22.17,22.23,N/A,N/A,25.25,332.51M
"CWAY",20.55,20.50,20.50,N/A,N/A,N/A,83.27M
"COBZ",16.05,16.04,16.02,N/A,N/A,18.67,663.15M
"COKE",225.67,223.06,224.40,N/A,N/A,144.00,2.11B
"CDXS",4.30,4.40,4.38,N/A,N/A,7.06,207.13M
"CVLY",26.22,26.05,26.18,N/A,N/A,N/A,221.24M
"JVA",4.88,4.74,4.81,N/A,N/A,7.00,28.61M
"CCOI",39.30,40.15,40.10,N/A,N/A,43.79,1.75B
"CGNT",1.68,1.72,1.71,N/A,N/A,2.30,101.53M
"COGT",5.15,5.15,5.10,N/A,N/A,10.25,282.12M
"CGNX",93.65,92.99,93.28,N/A,N/A,87.00,8.11B
"CTSH",66.79,66.88,67.13,N/A,N/A,67.94,40.65B
"COHR",248.46,247.22,246.72,N/A,N/A,271.75,6.12B
"CHRS",20.25,20.20,20.15,N/A,N/A,7.35,1.04B
"COHU",18.20,18.16,18.14,N/A,N/A,21.83,497.41M
"CLCT",25.17,25.00,25.00,N/A,N/A,13.50,224.52M
"COLL",8.80,9.15,9.11,N/A,N/A,22.20,259.23M
"CIGI",53.05,53.35,53.30,N/A,N/A,56.32,2.06B
"CBAN",13.55,13.55,N/A,N/A,N/A,10.00,114.35M
"COLB",38.09,38.48,38.41,N/A,N/A,43.80,2.22B
"COLM",53.98,53.35,53.55,N/A,N/A,63.59,3.76B
"CMCO",25.16,24.45,24.23,N/A,N/A,32.67,509.41M
"CBMX",5.60,5.45,5.40,N/A,N/A,7.70,16.30M
"CBMXW",1.30,1.35,1.35,N/A,N/A,N/A,N/A
"CMCSA",40.91,40.34,40.21,N/A,N/A,45.40,194.42B
"CBSH",54.23,54.46,54.43,N/A,N/A,53.50,5.51B
"CBSHP",25.93,25.94,25.92,N/A,N/A,N/A,2.63B
"CUBN",21.80,21.85,21.90,N/A,N/A,N/A,170.76M
"CHUBA",17.20,17.20,17.17,N/A,N/A,16.51,742.13M
"CHUBK",17.29,17.34,17.39,N/A,N/A,N/A,746.01M
"CVGI",7.95,7.92,7.93,N/A,N/A,11.00,245.22M
"COMM",36.92,37.15,37.17,N/A,N/A,42.67,7.12B
"JCS",4.60,4.65,4.65,N/A,N/A,8.00,41.14M
"ESXB",8.20,8.20,8.15,N/A,N/A,8.83,180.15M
"CCFI",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"CFBI",13.05,13.05,13.05,N/A,N/A,N/A,98.37M
"CYHHZ",0.01,0.01,0.01,N/A,N/A,N/A,N/A
"CTBI",42.75,43.35,43.10,N/A,N/A,43.50,753.00M
"CWBC",10.14,10.19,9.95,N/A,N/A,N/A,82.16M
"CVLT",55.60,55.40,55.35,N/A,N/A,64.55,2.50B
"CGEN",5.05,5.10,5.05,N/A,N/A,11.33,258.21M
"CPSI",33.25,33.50,33.60,N/A,N/A,27.88,445.95M
"CTG",5.52,5.53,5.60,N/A,N/A,8.75,85.63M
"CHCI",1.85,1.82,1.83,N/A,N/A,7.00,6.21M
"CMTL",14.43,14.22,14.18,N/A,N/A,17.25,339.87M
"CNAT",5.17,5.26,5.26,N/A,N/A,15.17,135.29M
"CNCE",13.18,14.16,14.12,N/A,N/A,24.50,297.37M
"CXRX",1.29,1.29,1.29,N/A,N/A,1.60,65.90M
"CCUR",6.645,6.815,6.750,N/A,N/A,8.000,61.56M
"CDOR",10.08,10.05,10.15,N/A,N/A,11.83,116.46M
"CFMS",4.12,4.40,4.40,N/A,N/A,7.92,180.66M
"CNFR",7.20,7.20,N/A,N/A,N/A,8.50,54.96M
"CNMD",50.79,50.55,50.34,N/A,N/A,50.30,1.42B
"CTWS",53.22,53.55,53.39,N/A,N/A,55.00,615.44M
"CNOB",21.90,21.85,21.85,N/A,N/A,60.00,698.65M
"CNXR",0.83,0.82,0.82,N/A,N/A,3.13,18.77M
"CONN",15.80,15.80,15.65,N/A,N/A,19.50,489.12M
"CNSL",19.48,19.68,19.66,N/A,N/A,23.37,988.28M
"CWCO",11.75,11.75,11.80,N/A,N/A,15.00,174.95M
"CPSS",4.43,4.44,4.44,N/A,N/A,5.33,102.51M
"CFRX",1.40,1.50,1.50,N/A,N/A,5.50,58.32M
"CTRV",0.6642,0.6650,0.6800,N/A,N/A,5.0000,42.31M
"CTRL",18.07,17.95,17.97,N/A,N/A,19.20,439.84M
"CPAA",11.80,11.82,11.74,N/A,N/A,N/A,139.76M
"CPAAU",12.72,12.95,12.75,N/A,N/A,N/A,N/A
"CPAAW",2.60,2.75,2.69,N/A,N/A,N/A,N/A
"CPRT",31.05,31.41,31.38,N/A,N/A,32.00,7.15B
"CRBP",6.45,6.75,6.70,N/A,N/A,22.25,323.91M
"CORT",12.29,11.66,11.78,N/A,N/A,11.00,1.39B
"CORE",34.39,34.77,34.75,N/A,N/A,41.40,1.59B
