"RLH",6.55,6.45,6.45,N/A,N/A,12.50,154.19M
"RWT",16.98,16.98,16.98,N/A,N/A,17.75,1.31B
"RBC",78.90,79.10,78.90,N/A,N/A,83.91,3.54B
"RGC",20.62,20.14,20.15,N/A,N/A,25.06,3.22B
"REG",62.00,62.48,62.62,N/A,N/A,73.08,10.52B
"REG^G",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"RM",20.41,20.80,20.74,N/A,N/A,0.15,237.16M
"RF",14.13,14.28,14.24,N/A,N/A,15.00,16.99B
"RF^A",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"RF^B",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"RGS",9.28,9.20,9.28,N/A,N/A,12.00,430.22M
"RGA",125.66,125.00,124.76,N/A,N/A,127.22,8.09B
"RZA",29.4172,29.5400,29.5700,N/A,N/A,N/A,1.89B
"RZB",29.13,29.05,29.03,N/A,N/A,N/A,466.08M
"RS",72.84,73.17,73.08,N/A,N/A,88.13,5.31B
"RENX",20.36,20.38,20.35,N/A,N/A,21.00,41.59B
"RELX",21.40,21.44,21.42,N/A,N/A,23.00,43.71B
"RNR",141.18,140.99,140.87,N/A,N/A,142.44,5.74B
"RNR^C",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"RNR^E",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"SOL",2.79,2.86,2.84,N/A,N/A,3.02,55.81M
"RENN",6.84,6.99,6.99,N/A,N/A,9.00,468.32M
"RSG",63.07,62.84,62.81,N/A,N/A,63.38,21.32B
"RMD",70.07,70.05,69.96,N/A,N/A,66.56,9.94B
"REN",41.34,39.17,39.71,N/A,N/A,55.13,911.05M
"RFP",4.70,4.60,4.60,N/A,N/A,4.63,421.83M
"RSO",9.69,9.64,9.64,N/A,N/A,9.88,298.45M
"RSO^A",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"RSO^B",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"RSO^C",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"QSR",61.42,60.95,61.00,N/A,N/A,55.08,14.47B
"RPAI",12.64,12.83,12.85,N/A,N/A,17.21,2.99B
"RPAI^A",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"REVG",28.43,27.54,27.59,N/A,N/A,31.50,1.81B
"REV",18.90,19.05,19.05,N/A,N/A,42.00,993.65M
"REX",93.50,93.09,93.26,N/A,N/A,67.00,613.36M
"REXR",27.35,27.35,27.42,N/A,N/A,25.94,1.82B
"REXR^A",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"RXN",23.00,22.96,22.96,N/A,N/A,23.75,2.38B
"RXN^A",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"RAI",66.98,66.76,66.69,N/A,N/A,61.86,95.56B
"RH",57.81,56.84,56.91,N/A,N/A,52.50,2.08B
"RICE",20.60,20.47,20.47,N/A,N/A,30.04,4.22B
"RMP",25.08,24.96,24.88,N/A,N/A,29.00,2.56B
"RIC",7.05,7.20,7.35,N/A,N/A,11.86,449.27M
"RNG",34.00,34.65,34.50,N/A,N/A,35.46,2.56B
"RIO",40.98,41.39,41.41,N/A,N/A,48.49,73.73B
"RBA",31.17,31.50,31.51,N/A,N/A,34.50,3.33B
"RAD",3.67,3.70,3.70,N/A,N/A,6.60,3.87B
"RIV",20.0199,20.0300,19.9531,N/A,N/A,N/A,N/A
"OPP",19.20,19.03,19.05,N/A,N/A,N/A,N/A
"RLI",55.67,56.06,55.82,N/A,N/A,53.00,2.45B
