"JSML",32.45,32.51,32.45,N/A,N/A,N/A,N/A
"JSMD",33.75,33.58,33.75,N/A,N/A,N/A,N/A
"JASN",1.37,1.38,1.36,N/A,N/A,3.25,35.51M
"JASNW",0.06,0.05,0.05,N/A,N/A,N/A,N/A
"JAZZ",151.11,152.05,152.88,N/A,N/A,184.18,9.07B
"JD",40.99,41.02,40.93,N/A,N/A,42.85,58.18B
"JSYN",10.22,10.25,10.22,N/A,N/A,N/A,19.70M
"JSYNR",0.2619,0.3100,0.2619,N/A,N/A,N/A,N/A
"JSYNU",10.75,10.75,N/A,N/A,N/A,N/A,N/A
"JSYNW",0.20,0.23,0.20,N/A,N/A,N/A,N/A
"JBLU",22.95,22.81,22.84,N/A,N/A,25.62,7.66B
"JTPY",2.10,2.00,2.05,N/A,N/A,N/A,32.73M
"JCTCF",11.50,11.50,11.50,N/A,N/A,N/A,26.29M
"JIVE",5.25,5.25,5.25,N/A,N/A,5.25,418.75M
"WYIG",9.98,9.98,N/A,N/A,N/A,N/A,25.57M
"WYIGU",10.34,10.34,N/A,N/A,N/A,N/A,N/A
"WYIGW",0.33,0.33,N/A,N/A,N/A,N/A,N/A
"JMU",1.69,1.63,1.59,N/A,N/A,N/A,138.60M
"JBSS",65.12,64.33,64.24,N/A,N/A,84.00,734.62M
"JOUT",43.42,43.74,43.51,N/A,N/A,45.50,426.38M
"JNCE",21.17,22.67,22.83,N/A,N/A,30.00,680.28M
"JNP",4.20,4.15,4.20,N/A,N/A,9.38,45.54M
"JUNO",23.30,25.52,25.43,N/A,N/A,30.50,2.43B
"KTWO",22.60,22.84,22.82,N/A,N/A,25.44,961.77M
"KALU",83.56,83.08,83.13,N/A,N/A,89.25,1.44B
"KALV",7.25,7.07,7.27,N/A,N/A,10.64,70.42M
"KMDA",7.15,7.10,7.15,N/A,N/A,10.00,258.50M
"KNDI",4.25,4.35,4.30,N/A,N/A,4.59,204.09M
"KPTI",8.95,9.09,9.09,N/A,N/A,16.27,421.71M
"KAAC",9.707,9.740,9.700,N/A,N/A,N/A,97.67M
"KAACU",10.01,10.02,10.01,N/A,N/A,N/A,350.35M
"KAACW",0.80,0.80,N/A,N/A,N/A,N/A,N/A
"KBSF",3.91,4.03,4.02,N/A,N/A,N/A,6.91M
"KCAP",3.49,3.51,3.50,N/A,N/A,4.25,128.46M
"KRNY",14.00,14.05,14.05,N/A,N/A,15.67,1.26B
"KELYA",23.17,23.29,23.21,N/A,N/A,21.00,887.11M
"KELYB",23.75,23.75,N/A,N/A,N/A,N/A,909.32M
"KMPH",4.25,4.20,4.05,N/A,N/A,20.75,62.25M
"KFFB",9.3791,9.3791,N/A,N/A,N/A,N/A,78.32M
"KERX",6.46,6.42,6.40,N/A,N/A,7.71,700.69M
"KEQU",23.25,22.80,22.85,N/A,N/A,N/A,63.03M
"KTEC",12.91,12.90,12.99,N/A,N/A,15.00,83.73M
"KTCC",6.74,6.78,6.79,N/A,N/A,9.25,72.52M
"KFRC",18.25,18.60,18.60,N/A,N/A,24.75,460.50M
"KE",17.25,17.15,17.15,N/A,N/A,17.00,467.94M
"KBAL",17.08,17.00,16.98,N/A,N/A,15.00,636.14M
"KIN",7.15,7.05,7.05,N/A,N/A,8.97,166.67M
"KGJI",1.75,1.76,1.75,N/A,N/A,N/A,115.53M
"KINS",14.50,14.62,14.60,N/A,N/A,17.33,154.03M
"KONE",3.0728,3.2300,3.1600,N/A,N/A,N/A,4.31M
"KNSL",35.84,37.18,37.03,N/A,N/A,37.00,751.49M
"KIRK",8.98,9.00,8.98,N/A,N/A,12.63,142.90M
"KITE",73.11,74.91,74.80,N/A,N/A,84.92,4.13B
"KTOV",1.82,1.84,1.81,N/A,N/A,7.00,13.94M
"KTOVW",0.43,0.43,0.43,N/A,N/A,N/A,N/A
"KLAC",104.74,104.85,104.75,N/A,N/A,99.93,16.42B
"KLXI",48.45,48.39,48.38,N/A,N/A,54.60,2.48B
"KONA",4.05,4.15,4.20,N/A,N/A,8.25,40.90M
"KOPN",3.54,3.58,3.58,N/A,N/A,3.70,228.46M
"KRNT",17.55,17.75,17.75,N/A,N/A,21.10,573.15M
"KOSS",1.75,1.70,1.71,N/A,N/A,N/A,12.92M
"KWEB",49.12,49.07,49.13,N/A,N/A,N/A,N/A
"KTOS",11.03,11.05,11.03,N/A,N/A,11.38,953.50M
"KLIC",22.46,22.38,22.42,N/A,N/A,23.70,1.59B
"KURA",9.20,9.40,9.12,N/A,N/A,16.75,180.94M
"KVHI",8.90,8.95,8.85,N/A,N/A,9.50,151.51M
"FSTR",17.60,17.35,17.25,N/A,N/A,15.00,181.83M
"LJPC",29.02,29.95,29.99,N/A,N/A,55.40,642.01M
"LSBK",15.65,15.65,15.65,N/A,N/A,N/A,93.35M
"LBAI",19.00,18.95,19.00,N/A,N/A,21.50,899.65M
"LKFN",43.41,43.71,43.52,N/A,N/A,47.00,1.09B
"LAKE",11.625,11.700,11.550,N/A,N/A,15.000,84.43M
"LRCX",155.12,153.90,153.49,N/A,N/A,159.65,25.02B
"LAMR",68.91,70.64,70.43,N/A,N/A,76.71,6.75B
"LANC",125.51,121.42,122.60,N/A,N/A,134.00,3.44B
"LCA",9.90,9.91,9.93,N/A,N/A,N/A,74.40M
"LCAHU",10.6992,10.7100,10.6800,N/A,N/A,N/A,80.40M
"LCAHW",0.92,0.92,N/A,N/A,N/A,N/A,N/A
"LNDC",13.65,13.50,13.25,N/A,N/A,16.25,372.71M
"LARK",31.05,31.00,31.00,N/A,N/A,N/A,120.13M
"LMRK",15.70,15.65,15.70,N/A,N/A,18.50,358.31M
"LMRKO",25.35,25.35,25.25,N/A,N/A,N/A,46.64M
"LMRKP",25.25,25.25,25.32,N/A,N/A,N/A,N/A
"LE",18.15,18.10,18.10,N/A,N/A,20.50,581.33M
"LSTR",83.25,84.30,84.35,N/A,N/A,84.18,3.49B
"LNTH",17.05,17.00,17.00,N/A,N/A,18.00,635.33M
"LTRX",2.52,2.51,2.50,N/A,N/A,4.00,44.32M
"LSCC",7.00,6.98,6.98,N/A,N/A,7.78,855.26M
"LAUR",16.43,16.39,16.42,N/A,N/A,17.71,2.77B
"LAWS",19.85,19.95,19.95,N/A,N/A,25.00,175.37M
"LAYN",7.49,7.57,7.59,N/A,N/A,9.00,148.33M
"LCNB",19.80,19.95,19.76,N/A,N/A,24.00,198.06M
"LBIX",1.98,2.03,2.00,N/A,N/A,4.40,5.55M
"LPTX",6.77,6.95,6.86,N/A,N/A,15.50,63.58M
"LGCY",2.02,2.06,2.05,N/A,N/A,2.01,146.70M
"LGCYO",8.40,8.56,8.47,N/A,N/A,N/A,610.03M
"LGCYP",8.58,8.55,8.65,N/A,N/A,N/A,623.11M
"LTXB",36.06,36.01,35.87,N/A,N/A,41.75,1.68B
"DDBI",27.6399,27.7500,N/A,N/A,N/A,N/A,N/A
"EDBI",30.1244,30.0500,N/A,N/A,N/A,N/A,N/A
