"ISP",25.9199,25.8300,25.8400,N/A,N/A,N/A,N/A
"IR",89.23,89.24,89.81,N/A,N/A,93.15,22.84B
"NGVT",58.97,58.00,58.17,N/A,N/A,66.00,2.49B
"INGR",115.52,115.56,115.71,N/A,N/A,131.00,8.28B
"IIPR",17.351,17.860,17.760,N/A,N/A,22.250,61.16M
"IPHI",41.14,38.39,39.12,N/A,N/A,47.30,1.74B
"INSI",19.67,19.74,19.69,N/A,N/A,N/A,N/A
"NSP",77.50,79.80,79.85,N/A,N/A,91.00,1.63B
"IBP",48.75,48.50,48.55,N/A,N/A,59.80,1.54B
"INST",26.55,26.30,26.30,N/A,N/A,30.71,767.75M
"ITGR",39.30,39.20,39.15,N/A,N/A,42.80,1.23B
"I",3.08,3.12,3.14,N/A,N/A,3.45,365.90M
"ICE",59.46,59.32,59.57,N/A,N/A,66.12,6.84B
"IHG",55.81,55.62,55.60,N/A,N/A,51.18,10.51B
"IFF",135.85,134.81,135.61,N/A,N/A,135.85,10.73B
"IBM",152.64,151.98,152.10,N/A,N/A,165.70,143.40B
"IGT",21.18,21.00,21.03,N/A,N/A,28.60,4.29B
"IP",51.67,51.11,51.33,N/A,N/A,57.96,21.33B
"INSW",20.66,20.92,20.84,N/A,N/A,26.00,603.46M
"IPG",24.62,24.31,24.33,N/A,N/A,27.36,9.73B
"IPL^D",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"INXN",44.86,44.33,44.35,N/A,N/A,47.18,3.23B
"SNOW",23.54,23.51,23.52,N/A,N/A,25.38,937.41M
"IPI",2.29,2.29,2.32,N/A,N/A,2.00,281.08M
"XON",22.48,23.49,23.57,N/A,N/A,38.43,2.69B
"IVC",14.80,14.65,14.70,N/A,N/A,17.25,485.19M
"VBF",19.37,19.58,19.58,N/A,N/A,N/A,N/A
"VCV",12.56,12.54,12.50,N/A,N/A,N/A,N/A
"VTA",12.12,12.14,12.16,N/A,N/A,N/A,N/A
"IHIT",10.09,10.01,10.02,N/A,N/A,N/A,N/A
"VLT",14.64,14.60,14.60,N/A,N/A,9.00,N/A
"IVR",15.93,15.73,15.75,N/A,N/A,16.65,1.78B
"IVR^B",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"IVR^A",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"OIA",7.86,7.81,7.86,N/A,N/A,N/A,N/A
"VMO",13.02,13.03,13.01,N/A,N/A,N/A,N/A
"VKQ",12.67,12.64,12.63,N/A,N/A,N/A,N/A
"VPV",12.28,12.29,12.29,N/A,N/A,N/A,N/A
"IVZ",31.85,31.62,31.87,N/A,N/A,35.45,12.96B
"IQI",12.53,12.58,12.57,N/A,N/A,N/A,N/A
"VVR",4.65,4.64,4.64,N/A,N/A,N/A,N/A
"VTN",13.56,13.55,13.57,N/A,N/A,N/A,N/A
"VGM",13.15,13.18,13.13,N/A,N/A,N/A,N/A
"IIM",14.89,14.88,14.84,N/A,N/A,N/A,N/A
"ITG",20.31,20.27,20.22,N/A,N/A,23.25,673.20M
"IRET",6.13,6.12,6.12,N/A,N/A,6.83,747.35M
"IRET^B",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"NVTA",8.85,9.01,9.00,N/A,N/A,15.00,374.48M
"INVH",21.67,21.78,21.70,N/A,N/A,24.29,6.73B
"IO",4.65,4.50,4.45,N/A,N/A,5.00,55.20M
"IRM",34.81,34.98,35.00,N/A,N/A,40.50,9.19B
"IRS",25.00,25.20,25.36,N/A,N/A,26.60,1.44B
"ICL",4.31,4.33,4.34,N/A,N/A,4.58,5.50B
"STAR",12.17,12.03,12.03,N/A,N/A,14.00,877.52M
"STAR^D",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"STAR^E",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"STAR^F",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"STAR^G",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"STAR^I",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ITCB",14.00,14.16,14.03,N/A,N/A,16.60,4.78B
"ITUB",10.55,10.88,10.61,N/A,N/A,11.90,68.83B
"ITT",38.97,39.00,39.29,N/A,N/A,46.69,3.46B
"IVH",15.89,15.89,15.93,N/A,N/A,N/A,263.25M
"JPM",84.70,84.78,85.18,N/A,N/A,94.10,300.88B
"JPM.WS",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"JPM^A",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"JPM^B",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"JPM^D",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"JPM^E",N/A,N/A,N/A,N/A,N/A,N/A,N/A
