"CATB",1.33,1.36,1.35,N/A,N/A,4.90,29.89M
"CBIO",4.27,3.99,3.95,N/A,N/A,23.00,18.19M
"CPRX",2.14,2.17,2.19,N/A,N/A,4.56,179.30M
"CATS",4.02,4.15,4.12,N/A,N/A,9.50,63.81M
"CATY",36.79,36.91,36.87,N/A,N/A,40.20,2.94B
"CATYW",19.25,19.25,N/A,N/A,N/A,N/A,N/A
"CVCO",110.95,117.10,115.60,N/A,N/A,130.00,991.78M
"CAVM",74.21,73.98,74.60,N/A,N/A,78.16,5.04B
"CBFV",26.00,26.00,25.75,N/A,N/A,30.50,106.29M
"CBAK",1.35,1.30,1.30,N/A,N/A,2.00,26.46M
"CBOE",86.63,86.28,86.30,N/A,N/A,88.69,9.71B
"CDK",60.48,61.19,60.95,N/A,N/A,66.80,8.78B
"CDW",59.33,59.39,59.16,N/A,N/A,65.00,9.32B
"CECE",9.35,9.36,9.36,N/A,N/A,11.50,322.21M
"CELG",116.78,116.74,116.93,N/A,N/A,141.71,91.18B
"CELGZ",1.13,1.20,1.10,N/A,N/A,N/A,N/A
"CLDX",3.06,3.10,3.08,N/A,N/A,6.50,382.82M
"APOP",9.24,9.38,9.51,N/A,N/A,12.00,49.70M
"APOPW",2.50,2.42,2.50,N/A,N/A,N/A,N/A
"CLRB",1.66,1.64,1.65,N/A,N/A,3.10,22.35M
"CLRBW",0.2492,0.2374,0.2492,N/A,N/A,N/A,N/A
"CLRBZ",0.54,0.54,0.54,N/A,N/A,N/A,N/A
"CLLS",24.01,24.24,24.00,N/A,N/A,40.57,848.39M
"CBMG",6.20,5.50,5.70,N/A,N/A,18.00,88.60M
"CLSN",0.23,3.34,0.24,N/A,N/A,1.38,13.11M
"CYAD",39.96,39.06,39.96,N/A,N/A,40.00,380.42M
"CEMP",3.85,3.85,3.85,N/A,N/A,6.05,202.14M
"CETX",3.39,3.45,3.43,N/A,N/A,5.00,33.52M
"CETXP",6.75,6.31,6.75,N/A,N/A,N/A,66.74M
"CETXW",0.56,0.56,0.50,N/A,N/A,N/A,N/A
"CDEV",15.86,15.58,15.63,N/A,N/A,7.76,3.28B
"CSFL",24.26,24.46,24.43,N/A,N/A,28.60,1.34B
"CETV",4.10,4.00,3.95,N/A,N/A,3.47,592.13M
"CFBK",2.02,2.04,2.04,N/A,N/A,0.00,32.91M
"CENT",30.70,30.52,30.52,N/A,N/A,45.00,1.58B
"CENTA",29.61,29.39,29.29,N/A,N/A,36.00,1.53B
"CVCY",20.79,21.35,21.36,N/A,N/A,24.25,253.89M
"CFCB",26.36,26.66,26.55,N/A,N/A,N/A,171.68M
"CENX",14.83,14.83,14.81,N/A,N/A,14.13,1.29B
"CNBKA",59.95,61.05,61.50,N/A,N/A,16.00,333.74M
"CNTY",8.06,8.00,7.99,N/A,N/A,9.56,197.16M
"CRNT",2.94,2.91,2.90,N/A,N/A,3.50,228.72M
"CERC",0.56,0.58,0.60,N/A,N/A,1.00,7.89M
"CERCW",0.03,0.03,0.03,N/A,N/A,N/A,N/A
"CERN",64.95,65.10,65.15,N/A,N/A,65.75,21.46B
"CERU",0.3985,0.4100,0.4017,N/A,N/A,3.7500,11.56M
"CERS",2.35,2.02,2.05,N/A,N/A,7.17,244.25M
"KOOL",3.1208,3.0800,3.0800,N/A,N/A,2.0000,31.16M
"CEVA",42.85,42.80,42.80,N/A,N/A,44.57,923.55M
"CFCO",10.89,10.28,10.30,N/A,N/A,N/A,217.07M
"CFCOU",11.89,11.10,11.25,N/A,N/A,N/A,713.40M
"CFCOW",1.99,1.71,1.72,N/A,N/A,N/A,N/A
"CSBR",2.53,2.49,2.49,N/A,N/A,N/A,27.77M
"CYOU",39.40,39.48,39.34,N/A,N/A,32.33,2.06B
"HOTR",3.04,2.99,2.99,N/A,N/A,200.00,7.52M
"HOTRW",0.25,0.28,0.29,N/A,N/A,N/A,N/A
"CTHR",0.84,0.88,0.88,N/A,N/A,2.50,18.17M
"GTLS",35.88,35.39,35.36,N/A,N/A,36.63,1.10B
"CHTR",337.44,333.76,334.38,N/A,N/A,0.50,90.28B
"CHFN",18.14,18.21,18.20,N/A,N/A,23.00,259.80M
"CHKP",111.21,111.40,111.16,N/A,N/A,104.46,18.36B
"CHEK",2.01,2.01,1.96,N/A,N/A,6.00,31.41M
"CHEKW",0.87,0.87,N/A,N/A,N/A,N/A,N/A
"CEMI",6.80,6.70,6.60,N/A,N/A,9.00,83.63M
"CHFC",46.34,46.81,46.78,N/A,N/A,55.80,3.30B
"CCXI",6.90,6.97,6.70,N/A,N/A,12.00,332.39M
"CHMG",39.07,39.20,39.40,N/A,N/A,39.00,184.88M
"CHKE",9.40,9.20,9.15,N/A,N/A,15.00,121.74M
"CHMA",1.50,1.50,1.45,N/A,N/A,2.50,36.54M
"PLCE",106.65,107.10,106.70,N/A,N/A,131.00,1.88B
"CMRX",4.50,4.57,4.58,N/A,N/A,6.57,209.93M
"CADC",2.449,2.400,2.400,N/A,N/A,2.650,5.85M
"CALI",2.40,2.40,2.35,N/A,N/A,N/A,9.68M
"CAAS",5.07,5.01,5.07,N/A,N/A,7.50,160.44M
"CBPO",114.28,114.12,114.65,N/A,N/A,140.61,3.11B
"CCCL",1.37,1.33,1.37,N/A,N/A,7.00,3.85M
"CCCR",2.36,2.42,2.38,N/A,N/A,N/A,39.70M
"CCRC",16.11,15.60,15.56,N/A,N/A,N/A,295.28M
"JRJC",2.04,2.07,2.05,N/A,N/A,8.30,48.18M
"HGSH",1.70,1.69,1.66,N/A,N/A,N/A,76.58M
"CNIT",1.01,1.00,1.02,N/A,N/A,9.00,40.63M
"CJJD",1.75,1.75,1.71,N/A,N/A,7.00,44.12M
"CLDC",5.25,5.40,5.37,N/A,N/A,N/A,122.94M
"HTHT",79.24,77.27,77.47,N/A,N/A,77.38,5.52B
"CHNR",2.28,2.23,2.17,N/A,N/A,N/A,57.72M
"CREG",1.51,1.52,1.54,N/A,N/A,3.50,12.55M
"CNTF",2.23,2.18,2.24,N/A,N/A,1.75,23.61M
"CXDC",4.725,4.695,4.650,N/A,N/A,7.000,233.94M
"CCIH",0.9609,0.9969,0.9500,N/A,N/A,10.0000,25.31M
"CNET",1.30,1.28,1.27,N/A,N/A,27.70,15.94M
"IMOS",20.04,19.94,19.99,N/A,N/A,22.50,16.56B
"CDXC",3.20,3.23,3.23,N/A,N/A,6.00,127.33M
"CHSCL",29.14,29.10,29.05,N/A,N/A,N/A,N/A
"CHSCM",28.39,28.29,28.25,N/A,N/A,N/A,N/A
"CHSCN",29.17,29.20,29.05,N/A,N/A,N/A,N/A
"CHSCO",29.17,29.24,29.16,N/A,N/A,N/A,N/A
"CHSCP",30.68,30.81,30.76,N/A,N/A,N/A,N/A
"CHDN",168.65,168.25,168.60,N/A,N/A,172.67,2.75B
"CHUY",27.15,27.75,27.60,N/A,N/A,31.86,458.70M
"CDTX",6.75,6.70,6.75,N/A,N/A,12.94,113.44M
