"MINDP",23.42,23.27,23.36,N/A,N/A,N/A,282.87M
"MITK",8.30,8.50,8.45,N/A,N/A,10.13,277.00M
"MITL",6.91,6.89,6.86,N/A,N/A,9.08,848.06M
"MKSI",80.40,79.85,79.55,N/A,N/A,88.17,4.35B
"MMAC",23.30,23.39,23.30,N/A,N/A,27.00,137.42M
"MINI",27.75,27.80,27.80,N/A,N/A,35.80,1.22B
"MOBL",5.30,5.20,5.20,N/A,N/A,5.50,395.63M
"MOCO",30.00,30.00,29.95,N/A,N/A,N/A,176.01M
"MMDMU",10.15,10.15,10.17,N/A,N/A,N/A,N/A
"MLNK",1.63,1.58,1.60,N/A,N/A,22.50,89.79M
"MBRX",0.82,0.89,0.89,N/A,N/A,9.26,14.08M
"MNTA",14.75,15.00,14.95,N/A,N/A,15.71,1.04B
"MOMO",39.14,38.41,38.47,N/A,N/A,48.17,7.63B
"MCRI",30.47,30.23,30.25,N/A,N/A,32.40,533.35M
"MDLZ",46.44,46.53,46.70,N/A,N/A,49.71,70.46B
"MGI",17.37,17.21,17.20,N/A,N/A,11.89,938.62M
"MPWR",98.01,97.66,97.61,N/A,N/A,103.33,4.04B
"TYPE",19.50,19.45,19.35,N/A,N/A,24.00,769.78M
"MNRO",50.50,49.20,49.10,N/A,N/A,67.59,1.65B
"MRCC",15.61,15.60,15.60,N/A,N/A,17.14,N/A
"MNST",50.90,50.76,50.79,N/A,N/A,55.59,28.90B
"MSDI",0.4803,0.5212,0.5200,N/A,N/A,N/A,3.84M
"MSDIW",0.1213,0.1213,N/A,N/A,N/A,N/A,N/A
"MORN",73.73,73.79,73.54,N/A,N/A,75.00,3.17B
"MOSY",0.694,0.700,0.730,N/A,N/A,2.000,4.63M
"MTFB",8.99,8.40,8.70,N/A,N/A,25.00,88.05M
"MTFBW",1.9202,1.9202,N/A,N/A,N/A,N/A,N/A
"MPAA",29.41,29.77,29.73,N/A,N/A,36.25,549.76M
"MPVD",2.85,2.80,2.85,N/A,N/A,7.00,456.49M
"MOXC",3.49,3.31,3.50,N/A,N/A,N/A,N/A
"MRIC",3.20,5.30,3.75,N/A,N/A,20.00,11.87M
"MRVC",8.85,8.75,8.90,N/A,N/A,13.50,60.19M
"MSBF",17.70,17.49,17.40,N/A,N/A,N/A,97.88M
"MSG",195.67,194.54,196.25,N/A,N/A,221.50,4.61B
"MTGE",18.05,18.10,18.10,N/A,N/A,18.40,826.64M
"MTGEP",25.8563,26.3000,25.8563,N/A,N/A,N/A,1.18B
"MTSC",52.70,53.50,53.50,N/A,N/A,54.50,882.25M
"LABL",78.50,78.55,78.75,N/A,N/A,77.20,1.33B
"MFSF",33.15,33.75,33.60,N/A,N/A,31.00,243.45M
"MYSZ",1.129,1.132,1.117,N/A,N/A,0.150,19.88M
"MYL",39.72,39.83,39.75,N/A,N/A,49.17,21.29B
"MYOK",12.70,12.90,12.90,N/A,N/A,28.00,399.48M
"MYOS",2.15,2.23,2.01,N/A,N/A,N/A,12.56M
"MYRG",29.68,29.17,29.04,N/A,N/A,40.25,488.95M
"MYGN",20.31,20.21,20.22,N/A,N/A,19.89,1.38B
"NBRV",10.01,10.10,10.25,N/A,N/A,16.39,272.37M
"NAKD",1.78,2.05,2.01,N/A,N/A,N/A,18.41M
"NNDM",6.80,6.72,6.79,N/A,N/A,12.50,67.64M
"NANO",27.97,27.34,27.31,N/A,N/A,33.00,706.27M
"NSTG",18.40,18.21,18.20,N/A,N/A,22.60,399.10M
"NH",3.07,3.09,3.09,N/A,N/A,8.75,373.37M
"NK",3.775,4.180,4.160,N/A,N/A,6.000,310.14M
"NSSC",9.70,9.85,9.90,N/A,N/A,12.00,182.79M
"NDAQ",67.58,68.19,68.15,N/A,N/A,74.92,11.16B
"NTRA",10.43,10.32,10.33,N/A,N/A,16.67,551.56M
"NATH",64.25,65.10,64.90,N/A,N/A,N/A,268.31M
"NAUH",2.49,2.46,2.46,N/A,N/A,4.00,60.32M
"NKSH",40.10,39.65,39.80,N/A,N/A,42.00,278.98M
"FIZZ",94.67,93.19,93.01,N/A,N/A,57.50,4.41B
"NCMI",7.46,7.46,7.45,N/A,N/A,12.42,452.04M
"NCOM",37.60,37.95,37.95,N/A,N/A,41.44,487.45M
"NESRU",10.01,10.01,10.01,N/A,N/A,N/A,N/A
"NGHC",22.38,21.86,21.86,N/A,N/A,27.25,2.38B
"NGHCN",25.60,25.41,25.41,N/A,N/A,N/A,2.73B
"NGHCO",25.53,25.35,25.50,N/A,N/A,N/A,2.72B
"NGHCP",25.38,25.50,25.47,N/A,N/A,N/A,2.70B
"NGHCZ",25.75,25.52,25.68,N/A,N/A,N/A,2.74B
"NHLD",2.75,2.75,2.75,N/A,N/A,N/A,34.20M
"NHLDW",0.7399,0.7399,N/A,N/A,N/A,N/A,N/A
"NATI",38.30,38.15,38.20,N/A,N/A,38.00,4.96B
"NRCIA",24.15,24.70,24.60,N/A,N/A,N/A,585.78M
"NRCIB",44.71,49.29,48.29,N/A,N/A,33.00,1.08B
"NSEC",15.14,14.82,15.00,N/A,N/A,N/A,38.11M
"NWLI",304.16,301.29,301.26,N/A,N/A,N/A,1.11B
"NAII",10.70,10.85,10.90,N/A,N/A,N/A,70.42M
"NHTC",27.97,28.10,28.00,N/A,N/A,0.00,314.38M
"NATR",12.35,12.10,12.00,N/A,N/A,15.00,232.96M
"BABY",34.40,34.85,34.75,N/A,N/A,44.50,1.12B
"ISM",25.13,25.13,N/A,N/A,N/A,N/A,75.39M
"JSM",24.49,24.38,24.40,N/A,N/A,N/A,N/A
"NAVI",14.48,14.39,14.33,N/A,N/A,17.88,4.13B
"NBCP",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"NBTB",36.02,36.33,36.19,N/A,N/A,39.00,1.56B
"NCIT",19.20,19.20,19.20,N/A,N/A,16.70,260.18M
"NCSM",27.04,25.22,25.45,N/A,N/A,29.75,1.18B
"NKTR",20.79,21.50,21.49,N/A,N/A,24.88,3.23B
