"ZEUS",16.79,17.22,17.30,N/A,N/A,25.67,184.07M
"OFLX",60.40,60.70,60.00,N/A,N/A,N/A,609.50M
"OMER",15.70,15.84,15.80,N/A,N/A,36.67,689.84M
"OMNT",8.88,9.05,9.00,N/A,N/A,N/A,160.20M
"OMCL",41.10,41.45,41.40,N/A,N/A,45.71,1.53B
"ON",15.49,15.50,15.45,N/A,N/A,18.02,6.52B
"OTIV",1.34,1.30,1.31,N/A,N/A,2.50,55.07M
"ONS",1.3726,1.3400,1.2875,N/A,N/A,7.0000,33.56M
"ONSIW",0.2451,0.2110,0.2110,N/A,N/A,N/A,N/A
"ONSIZ",0.08,0.07,0.08,N/A,N/A,N/A,N/A
"OGXI",0.3612,0.3553,0.3549,N/A,N/A,0.9000,10.87M
"OMED",3.68,3.52,3.57,N/A,N/A,6.25,138.45M
"ONTX",1.96,1.98,1.98,N/A,N/A,8.00,13.27M
"ONTXW",0.49,0.49,N/A,N/A,N/A,N/A,N/A
"ONCS",1.06,0.98,0.98,N/A,N/A,5.33,22.12M
"OHGI",0.8801,0.9400,0.9100,N/A,N/A,30.1800,5.47M
"ONVI",4.60,4.55,4.55,N/A,N/A,N/A,33.18M
"OTEX",32.55,32.51,32.57,N/A,N/A,38.97,8.55B
"OPXA",0.66,0.65,0.68,N/A,N/A,1.00,5.05M
"OPXAW",0.05,0.05,0.05,N/A,N/A,N/A,N/A
"OPGN",0.6918,0.7399,0.7455,N/A,N/A,2.0000,18.95M
"OPGNW",0.06,0.06,0.06,N/A,N/A,N/A,N/A
"OPHT",2.34,2.34,2.32,N/A,N/A,4.00,83.89M
"OPK",6.33,6.35,6.41,N/A,N/A,13.50,3.54B
"OBAS",9.8492,9.9000,9.8500,N/A,N/A,5.9000,51.01M
"OCC",2.85,2.80,2.90,N/A,N/A,N/A,20.98M
"OPHC",2.72,2.83,2.72,N/A,N/A,N/A,3.00M
"OPB",22.25,22.30,22.20,N/A,N/A,23.80,828.26M
"ORMP",8.18,8.15,8.16,N/A,N/A,25.00,108.74M
