"HRS",110.56,111.05,110.93,N/A,N/A,120.90,13.48B
"HSC",14.90,14.55,14.50,N/A,N/A,18.13,1.19B
"HHS",1.27,1.26,1.25,N/A,N/A,2.50,78.23M
"HGH",31.07,31.15,31.13,N/A,N/A,N/A,745.68M
"HIG",49.23,49.72,49.63,N/A,N/A,52.58,18.09B
"HIG.WS",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"HVT",24.40,24.45,24.45,N/A,N/A,24.00,515.30M
"HVT.A",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"HE",32.86,33.05,33.05,N/A,N/A,31.00,3.57B
"HE^U",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"HCHC",5.38,5.45,5.43,N/A,N/A,10.50,226.79M
"HCA",82.70,83.11,82.90,N/A,N/A,95.35,30.34B
"HCI",45.39,44.42,44.21,N/A,N/A,46.50,447.73M
"HCP",31.23,31.54,31.58,N/A,N/A,31.90,14.63B
"HDB",86.54,86.69,87.00,N/A,N/A,87.39,441.29B
"HR",33.09,33.56,33.57,N/A,N/A,32.17,3.86B
"HTA",30.83,31.27,31.25,N/A,N/A,33.90,4.43B
"HLS",46.20,46.75,46.55,N/A,N/A,48.05,4.14B
"HL",6.02,5.98,6.00,N/A,N/A,6.33,2.38B
"HL^B",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"HEI",74.45,73.12,73.11,N/A,N/A,76.67,6.28B
"HEI.A",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"HLX",5.17,5.24,5.25,N/A,N/A,10.12,763.37M
"HP",53.67,53.79,54.38,N/A,N/A,66.19,5.83B
"HLF",71.13,71.39,71.39,N/A,N/A,79.50,6.48B
"HRI",36.56,36.43,36.41,N/A,N/A,49.50,1.04B
"HTGC",13.22,13.24,13.22,N/A,N/A,14.59,1.09B
"HTGX",25.49,25.47,25.48,N/A,N/A,N/A,101.96M
"HRTG",12.77,12.51,12.49,N/A,N/A,16.25,379.27M
"HT",18.71,18.70,18.67,N/A,N/A,19.90,781.98M
"HT^C",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"HT^D",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"HT^E",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"HSY",115.96,115.31,115.31,N/A,N/A,112.41,24.67B
"HTZ",9.48,9.56,9.55,N/A,N/A,17.88,793.58M
"HES",48.14,47.80,47.95,N/A,N/A,62.71,15.11B
"HES^A",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"HESM",24.14,24.17,24.20,N/A,N/A,29.67,1.32B
"HPE",18.83,18.84,18.85,N/A,N/A,20.24,31.21B
"HXL",50.66,51.16,51.10,N/A,N/A,56.17,4.60B
"HF",30.81,30.82,30.67,N/A,N/A,32.50,1.19B
"HCLP",13.65,13.40,13.65,N/A,N/A,23.73,1.24B
"NHF",22.08,22.22,22.25,N/A,N/A,N/A,N/A
"HIW",50.80,51.22,51.24,N/A,N/A,54.11,5.18B
"HIL",4.70,4.80,4.75,N/A,N/A,6.00,243.83M
"HI",35.80,36.00,35.90,N/A,N/A,42.67,2.25B
"HRC",76.53,76.61,76.61,N/A,N/A,83.17,5.03B
