"GCO",36.75,34.40,34.05,N/A,N/A,57.50,650.48M
"GWR",66.47,65.56,65.53,N/A,N/A,74.33,4.14B
"GEL",31.49,31.54,31.53,N/A,N/A,37.00,3.86B
"GEN",1.86,1.92,1.90,N/A,N/A,2.60,172.48M
"GNE",7.92,7.74,7.73,N/A,N/A,N/A,195.43M
"GNE^A",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"G",27.13,27.07,27.04,N/A,N/A,27.63,5.23B
"GPC",93.28,91.36,91.50,N/A,N/A,97.78,13.75B
"GNW",3.56,3.59,3.58,N/A,N/A,4.00,1.78B
"GEO",30.84,31.13,31.26,N/A,N/A,35.00,3.76B
"GPRK",8.89,8.83,8.81,N/A,N/A,9.23,533.81M
"GPE^A",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"GGB",2.89,2.88,2.91,N/A,N/A,3.98,4.94B
"GTY",25.42,25.50,25.53,N/A,N/A,20.00,879.76M
"GGP",22.65,23.69,23.65,N/A,N/A,28.10,20.03B
"GGP^A",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"GIMO",39.05,39.15,39.10,N/A,N/A,39.11,1.43B
"GIL",28.58,28.37,28.50,N/A,N/A,32.62,6.43B
"GLA",4.18,4.57,4.60,N/A,N/A,1.75,17.13M
"GLT",18.30,18.33,18.33,N/A,N/A,24.40,797.11M
"GKOS",39.95,39.92,40.00,N/A,N/A,54.63,1.37B
"GSK",42.67,42.57,42.84,N/A,N/A,47.55,104.24B
"BRSS",30.75,30.80,30.65,N/A,N/A,44.00,672.93M
"GMRE",9.64,9.57,9.53,N/A,N/A,9.88,N/A
"GNL",22.65,22.71,22.58,N/A,N/A,26.00,1.50B
"GLP",19.25,19.40,19.40,N/A,N/A,20.17,645.91M
"GPN",91.85,92.37,92.19,N/A,N/A,93.81,14.01B
"GSL",1.19,1.21,1.21,N/A,N/A,9.00,65.43M
"GSL^B",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"GLOB",39.86,39.60,39.07,N/A,N/A,38.00,1.38B
"GMED",30.87,30.97,31.10,N/A,N/A,32.65,2.97B
"GMS",32.87,32.92,32.88,N/A,N/A,37.17,1.35B
"GNC",7.21,7.27,7.29,N/A,N/A,9.22,493.14M
"GDDY",42.15,41.42,41.52,N/A,N/A,43.67,3.86B
"GOL",12.09,12.05,12.32,N/A,N/A,16.58,837.46M
"GFI",3.81,3.78,3.73,N/A,N/A,3.76,3.13B
"GG",13.72,13.55,13.75,N/A,N/A,17.79,11.74B
"GSBD",22.63,22.48,22.64,N/A,N/A,23.63,N/A
"GS",223.53,222.47,222.01,N/A,N/A,244.08,91.49B
"GS^A",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"GS^B",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"GS^C",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"GS^D",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"GS^I",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"GS^J",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"GS^K",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"GS^N",N/A,N/A,N/A,N/A,N/A,N/A,N/A
