"NTCT",36.80,36.45,36.20,N/A,N/A,34.50,3.38B
"NTWK",3.90,4.03,4.00,N/A,N/A,7.70,42.74M
"CUR",4.15,4.40,4.37,N/A,N/A,26.00,49.38M
"NBIX",46.22,48.65,48.53,N/A,N/A,70.77,4.07B
"NDRM",21.30,23.25,23.20,N/A,N/A,42.40,561.00M
"NURO",3.45,3.58,3.52,N/A,N/A,16.00,4.37M
"NUROW",0.1785,0.1600,0.1680,N/A,N/A,N/A,N/A
"NTRP",6.62,6.44,6.40,N/A,N/A,17.00,52.22M
"NBEV",6.00,6.27,6.35,N/A,N/A,7.38,187.84M
"NYMT",6.26,6.23,6.22,N/A,N/A,6.00,700.14M
"NYMTO",24.50,24.38,24.43,N/A,N/A,N/A,2.74B
"NYMTP",24.51,24.72,24.73,N/A,N/A,N/A,2.74B
"NLNK",14.34,15.24,15.20,N/A,N/A,26.80,419.09M
"NWS",13.80,13.60,13.60,N/A,N/A,32.60,8.03B
"NWSA",13.42,13.21,13.23,N/A,N/A,14.83,7.81B
"NEWS",9.31,9.09,9.09,N/A,N/A,12.50,391.70M
"NEWT",16.95,17.10,17.20,N/A,N/A,18.13,293.10M
"NEWTL",25.62,25.61,25.65,N/A,N/A,N/A,443.02M
"NEWTZ",26.6436,26.6436,N/A,N/A,N/A,N/A,460.72M
"NXEO",8.93,8.89,8.87,N/A,N/A,10.90,796.75M
"NXEOU",9.15,9.15,N/A,N/A,N/A,10.80,N/A
"NXEOW",0.68,0.63,0.68,N/A,N/A,N/A,N/A
"NXST",59.15,57.50,57.70,N/A,N/A,84.50,2.79B
"NVET",6.64,6.63,6.64,N/A,N/A,6.72,78.03M
"NFEC",0.863,0.900,0.860,N/A,N/A,12.500,6.10M
"NODK",16.97,16.77,16.77,N/A,N/A,N/A,386.24M
"EGOV",20.65,20.75,20.80,N/A,N/A,23.20,1.37B
"NICE",78.19,78.11,78.49,N/A,N/A,77.38,4.70B
"NICK",8.38,8.79,8.77,N/A,N/A,8.00,65.44M
"NCBS",49.57,49.33,49.45,N/A,N/A,52.50,426.50M
"NIHD",0.7402,0.5266,0.5200,N/A,N/A,1.0000,74.44M
"NVLS",2.33,2.38,2.37,N/A,N/A,4.63,36.48M
"NMIH",10.75,10.50,10.55,N/A,N/A,12.75,642.69M
"NNBR",27.80,27.55,27.55,N/A,N/A,30.00,763.53M
"NDLS",4.85,4.90,4.90,N/A,N/A,5.00,198.91M
"NDSN",119.53,120.21,119.85,N/A,N/A,139.00,6.88B
"NSYS",3.25,3.19,3.46,N/A,N/A,N/A,8.93M
"NBN",19.80,19.85,19.95,N/A,N/A,20.00,174.66M
"NTIC",16.75,17.00,17.00,N/A,N/A,22.50,75.78M
"NTRS",88.69,88.28,88.33,N/A,N/A,94.68,20.36B
"NTRSP",27.32,27.18,27.20,N/A,N/A,N/A,6.27B
"NFBK",16.64,16.63,16.59,N/A,N/A,18.38,749.17M
"NRIM",30.65,29.95,30.00,N/A,N/A,32.00,211.79M
"NWBI",15.37,15.38,15.37,N/A,N/A,16.50,1.57B
"NWPX",14.58,14.24,14.24,N/A,N/A,21.00,140.03M
"NCLH",50.84,50.68,51.97,N/A,N/A,56.94,11.59B
"NWFL",38.62,39.02,37.45,N/A,N/A,0.00,160.00M
"NVFY",1.38,1.37,1.38,N/A,N/A,N/A,37.20M
"NVMI",24.76,24.61,24.64,N/A,N/A,26.33,680.06M
"NVDQ",7.42,7.37,7.35,N/A,N/A,11.03,428.89M
"NOVN",4.92,4.83,4.79,N/A,N/A,14.00,78.57M
"NOVT",33.95,34.15,34.30,N/A,N/A,32.00,1.17B
"NVAX",0.99,1.04,1.03,N/A,N/A,3.48,279.77M
"NVLN",8.86,9.15,9.13,N/A,N/A,10.00,164.82M
"NVCR",12.75,13.05,12.95,N/A,N/A,18.80,1.12B
"NVGN",0.881,0.850,0.893,N/A,N/A,3.730,17.03M
"NVUS",4.92,4.95,4.90,N/A,N/A,18.00,403440.00
"NUAN",18.71,18.86,18.78,N/A,N/A,22.22,5.38B
"NMRX",3.96,3.99,3.95,N/A,N/A,5.17,77.37M
"NTNX",19.59,17.57,20.10,N/A,N/A,29.35,2.82B
"NUTR",41.70,41.80,41.85,N/A,N/A,29.00,385.56M
"NTRI",50.35,50.40,50.40,N/A,N/A,64.80,1.49B
"NUVA",75.52,75.78,75.75,N/A,N/A,80.93,3.83B
"NVTR",10.81,10.09,10.00,N/A,N/A,12.00,111.80M
"QQQX",22.63,22.70,22.65,N/A,N/A,N/A,N/A
"NVEE",35.75,36.55,36.25,N/A,N/A,44.75,360.43M
"NVEC",80.11,80.00,80.34,N/A,N/A,79.00,387.81M
"NVDA",141.84,138.26,137.93,N/A,N/A,125.59,84.39B
"NXPI",108.00,107.95,107.89,N/A,N/A,108.65,27.19B
"NXTM",22.78,22.78,22.78,N/A,N/A,28.44,1.50B
"NXTD",1.68,1.72,1.72,N/A,N/A,5.00,16.08M
"NXTDW",0.1573,0.1433,0.1588,N/A,N/A,N/A,N/A
"NYMX",3.86,3.80,3.84,N/A,N/A,10.25,194.73M
"OIIM",2.09,2.02,2.02,N/A,N/A,4.25,54.13M
"OVLY",14.35,14.35,N/A,N/A,N/A,N/A,115.39M
"OASM",2.09,2.09,N/A,N/A,N/A,6.00,82.93M
"OBLN",9.08,9.68,9.61,N/A,N/A,19.75,152.47M
"OBSV",8.64,8.45,8.35,N/A,N/A,24.00,256.01M
"OBCI",4.215,4.180,4.180,N/A,N/A,N/A,38.58M
"OPTT",1.41,1.41,1.41,N/A,N/A,6.00,8.70M
"ORIG",0.2044,0.2011,0.2018,N/A,N/A,0.7000,N/A
"OCFC",26.34,26.35,26.30,N/A,N/A,31.75,840.25M
"OCRX",1.13,1.13,1.16,N/A,N/A,4.75,29.96M
"OCLR",8.91,8.59,8.63,N/A,N/A,12.30,1.49B
"OFED",27.96,27.96,27.96,N/A,N/A,N/A,158.73M
"OCUL",11.03,10.30,10.27,N/A,N/A,22.25,320.18M
"OMEX",3.31,3.42,3.44,N/A,N/A,3.50,27.76M
"ODP",5.04,5.04,5.03,N/A,N/A,5.05,2.60B
"OFS",14.12,14.07,14.15,N/A,N/A,15.88,N/A
"OHAI",1.47,1.50,1.47,N/A,N/A,6.50,N/A
"OVBC",35.35,37.00,36.35,N/A,N/A,N/A,165.44M
"OHRP",0.62,0.61,0.63,N/A,N/A,7.50,34.85M
"OKTA",25.99,25.06,25.00,N/A,N/A,28.00,527.42M
"ODFL",89.06,89.75,89.71,N/A,N/A,93.92,7.34B
"OLBK",28.15,28.21,28.33,N/A,N/A,31.75,308.24M
"ONB",16.10,16.30,16.30,N/A,N/A,18.00,2.18B
"OPOF",29.60,29.85,29.95,N/A,N/A,15.00,147.35M
"OSBC",11.80,11.70,11.65,N/A,N/A,12.00,349.04M
"OSBCP",10.45,10.45,N/A,N/A,N/A,N/A,N/A
"OLLI",41.70,41.85,41.90,N/A,N/A,36.67,2.54B
