"USPH",63.50,63.20,63.20,N/A,N/A,60.80,795.08M
"SLCA",37.21,37.25,37.65,N/A,N/A,57.75,3.02B
"UBS",16.22,16.22,16.16,N/A,N/A,17.36,60.24B
"UCP",11.05,11.15,11.25,N/A,N/A,14.00,87.94M
"UGI",50.42,50.95,50.95,N/A,N/A,49.67,8.73B
"UGP",23.32,22.93,23.08,N/A,N/A,22.67,12.67B
"UMH",17.24,17.09,17.13,N/A,N/A,19.50,539.25M
"UMH^A",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"UMH^B",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"UA",18.07,18.01,18.05,N/A,N/A,21.00,7.96B
"UAA",19.69,19.49,19.51,N/A,N/A,21.42,8.67B
"UFI",27.60,27.61,27.55,N/A,N/A,48.00,502.90M
"UNF",139.75,139.90,139.75,N/A,N/A,139.00,2.84B
"UN",56.45,56.76,56.23,N/A,N/A,50.00,160.30B
"UL",55.13,55.38,54.91,N/A,N/A,49.00,156.55B
"UNP",110.57,109.10,108.81,N/A,N/A,119.74,89.28B
"UIS",12.05,12.40,12.35,N/A,N/A,16.25,607.40M
"UNT",18.81,18.82,18.93,N/A,N/A,27.78,993.60M
"UAL",81.25,81.41,81.17,N/A,N/A,86.38,25.16B
"UDR",38.33,38.30,38.36,N/A,N/A,38.22,10.25B
"UMC",2.06,2.03,2.04,N/A,N/A,2.16,5.03B
"UPS",105.87,105.94,105.81,N/A,N/A,113.32,91.87B
"URI",111.17,111.40,111.00,N/A,N/A,121.33,9.40B
"USM",39.17,39.57,39.37,N/A,N/A,43.75,3.32B
"UZA",25.90,25.89,25.93,N/A,N/A,N/A,N/A
"UZB",26.58,26.71,26.63,N/A,N/A,N/A,2.26B
"UZC",26.9099,26.7868,26.7900,N/A,N/A,N/A,322.92M
"X",19.74,20.25,20.18,N/A,N/A,28.33,3.45B
"UTX",121.85,122.25,122.31,N/A,N/A,124.95,97.63B
"UNH",177.50,178.05,177.68,N/A,N/A,189.33,171.05B
"UTL",47.43,47.88,47.88,N/A,N/A,45.00,669.14M
"UNVR",31.18,31.12,31.07,N/A,N/A,35.30,4.37B
"UVV",65.70,65.55,65.25,N/A,N/A,59.00,1.66B
"UHT",71.96,72.60,72.53,N/A,N/A,33.00,978.66M
"UHS",116.07,117.31,117.52,N/A,N/A,140.14,11.22B
"UVE",24.80,24.90,24.80,N/A,N/A,29.00,869.79M
"UTI",3.71,3.71,3.80,N/A,N/A,6.00,91.80M
"UNM",45.05,45.40,45.16,N/A,N/A,48.67,10.28B
"UE",24.14,24.50,24.50,N/A,N/A,27.00,2.41B
"UBA",18.93,19.04,19.01,N/A,N/A,22.67,713.64M
"UBP",16.5248,16.4200,16.5050,N/A,N/A,N/A,622.97M
"UBP^F",N/A,N/A,N/A,N/A,N/A,N/A,N/A
