"APA",48.19,47.71,47.88,N/A,N/A,59.73,18.33B
"AIV",43.18,43.19,43.18,N/A,N/A,47.14,6.78B
"AIV^A",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ARI",18.99,18.95,18.95,N/A,N/A,17.86,1.74B
"ARI^A",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ARI^C",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"APO",27.56,27.65,27.71,N/A,N/A,30.33,5.26B
"APO^A",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"AIB",25.30,25.32,25.26,N/A,N/A,N/A,N/A
"AIY",25.96,25.97,25.98,N/A,N/A,N/A,5.70B
"AFT",17.37,17.41,17.42,N/A,N/A,N/A,N/A
"AIF",16.5515,16.4100,16.5000,N/A,N/A,21.6800,N/A
"APLE",18.84,18.80,18.80,N/A,N/A,19.90,4.20B
"AIT",61.65,61.30,61.25,N/A,N/A,67.00,2.41B
"ATR",84.37,84.15,84.15,N/A,N/A,79.71,5.27B
"WTR",32.58,32.76,32.87,N/A,N/A,33.88,5.79B
"WAAS",17.11,17.04,17.06,N/A,N/A,26.60,451.84M
"ARMK",37.03,37.04,37.01,N/A,N/A,41.64,9.04B
"ABR",8.19,8.20,8.20,N/A,N/A,9.08,424.65M
"ABR^A",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ABR^B",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ABR^C",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ABRN",25.52,25.55,25.52,N/A,N/A,N/A,56.14M
"ARC",3.24,3.28,3.26,N/A,N/A,6.00,150.42M
"ARCX",14.40,14.46,14.38,N/A,N/A,15.60,281.06M
"MT",22.26,21.92,22.09,N/A,N/A,33.21,22.70B
"ARH^C",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ARCH",72.27,71.47,71.65,N/A,N/A,96.00,1.81B
"ADM",42.45,42.62,42.56,N/A,N/A,42.54,24.13B
"AROC",11.05,10.90,10.95,N/A,N/A,14.21,784.32M
"ARNC",27.42,27.21,27.21,N/A,N/A,29.40,12.09B
"ARNC^B",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ARCO",9.10,8.80,8.80,N/A,N/A,9.40,1.92B
"ARD",22.94,23.85,23.98,N/A,N/A,25.54,5.42B
"ASC",7.45,7.45,7.45,N/A,N/A,10.04,250.13M
"AFC",25.57,25.55,25.53,N/A,N/A,N/A,N/A
"ARU",25.2679,25.7600,25.7800,N/A,N/A,N/A,176.88M
"ACRE",13.12,13.13,13.11,N/A,N/A,14.14,373.51M
"ARDC",16.23,16.20,16.20,N/A,N/A,N/A,N/A
"ARES",18.45,18.30,18.15,N/A,N/A,22.13,3.95B
"ARES^A",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"AGX",60.80,61.10,60.75,N/A,N/A,68.33,940.27M
"ANET",146.45,148.06,148.06,N/A,N/A,143.91,10.55B
"AI",14.40,14.61,14.61,N/A,N/A,15.00,340.24M
"AI^B",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"AIC",23.6508,23.7650,23.7600,N/A,N/A,N/A,N/A
"AIW",24.4882,24.4882,24.4882,N/A,N/A,N/A,578.61M
"AHH",13.08,13.17,13.19,N/A,N/A,15.00,494.59M
"ARR",25.91,25.87,25.89,N/A,N/A,23.00,951.73M
"ARR^A",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ARR^B",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"AFI",18.71,18.83,18.83,N/A,N/A,19.67,517.57M
"AWI",42.00,41.35,41.35,N/A,N/A,49.38,2.23B
"ARW",74.90,75.19,75.05,N/A,N/A,80.25,6.65B
"AJG",57.12,57.55,57.42,N/A,N/A,59.27,10.25B
"APAM",28.40,28.30,28.30,N/A,N/A,28.86,1.40B
"ASA",11.99,11.95,12.07,N/A,N/A,N/A,231.28M
"ABG",56.20,55.80,55.75,N/A,N/A,68.63,1.18B
"AHP",9.91,10.08,10.03,N/A,N/A,13.00,270.22M
"AHP^B",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"AHT",6.30,6.31,6.30,N/A,N/A,7.28,613.86M
