"BOJA",17.20,17.40,17.40,N/A,N/A,21.23,629.45M
"BOKF",82.46,83.24,82.92,N/A,N/A,90.22,5.39B
"BOKFL",25.19,25.00,25.10,N/A,N/A,N/A,151.14M
"BNSO",2.50,2.52,2.52,N/A,N/A,0.00,12.89M
"BPFH",14.75,14.90,14.90,N/A,N/A,16.68,1.24B
"BPFHP",25.73,25.75,25.73,N/A,N/A,N/A,2.16B
"BPFHW",8.72,8.72,N/A,N/A,N/A,N/A,N/A
"EPAY",25.06,25.08,25.09,N/A,N/A,28.33,955.64M
"BLVD",10.01,9.98,10.00,N/A,N/A,N/A,109.37M
"BLVDU",10.33,10.36,10.33,N/A,N/A,N/A,N/A
"BLVDW",0.65,0.65,N/A,N/A,N/A,N/A,N/A
"BOXL",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"BBRX",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"BCLI",4.02,4.04,4.01,N/A,N/A,8.00,75.12M
"BBRG",4.55,4.60,4.60,N/A,N/A,5.00,68.97M
"BDGE",34.10,33.90,33.85,N/A,N/A,38.88,660.31M
"BLIN",0.62,0.65,0.66,N/A,N/A,1.15,13.00M
"BRID",13.94,13.70,13.86,N/A,N/A,7.93,126.52M
"BCOV",6.25,6.00,6.00,N/A,N/A,8.80,211.14M
"AVGO",241.21,240.86,240.90,N/A,N/A,252.26,96.81B
"BSFT",38.85,38.45,38.50,N/A,N/A,44.00,1.19B
"BVSN",4.05,4.15,4.00,N/A,N/A,0.00,20.11M
"BYFC",2.00,1.99,1.96,N/A,N/A,N/A,49.28M
"BWEN",5.75,5.58,5.55,N/A,N/A,7.50,86.14M
"BRCD",12.63,12.65,12.62,N/A,N/A,12.48,5.15B
"BRKL",14.00,13.95,13.95,N/A,N/A,16.30,1.07B
"BRKS",27.72,27.35,27.34,N/A,N/A,27.42,1.86B
"BRKR",27.01,27.01,26.99,N/A,N/A,25.58,4.32B
"BMTC",41.25,41.35,41.60,N/A,N/A,45.13,700.71M
"BLMT",29.05,29.10,29.15,N/A,N/A,N/A,252.01M
"BSQR",4.95,4.90,4.95,N/A,N/A,1.47,62.22M
"BWLD",151.00,153.25,153.25,N/A,N/A,164.04,2.44B
"BLDR",13.89,13.81,13.77,N/A,N/A,18.11,1.56B
"BMLA",31.31,31.31,N/A,N/A,N/A,N/A,N/A
"BUR",1.1805,1.0500,1.1100,N/A,N/A,5.1400,44.65M
"CFFI",48.50,48.40,48.15,N/A,N/A,34.00,169.12M
"CHRW",67.04,67.91,67.73,N/A,N/A,73.88,9.45B
"CA",31.82,31.91,31.91,N/A,N/A,32.68,13.29B
"CCMP",76.45,76.35,76.28,N/A,N/A,86.00,1.91B
"CDNS",34.93,34.76,34.70,N/A,N/A,33.29,9.77B
"CDZI",15.50,15.60,15.50,N/A,N/A,17.50,344.98M
"CACQ",17.85,17.80,17.80,N/A,N/A,12.00,2.48B
"CZR",11.35,11.20,11.20,N/A,N/A,13.00,1.69B
"CSTE",38.05,38.20,38.10,N/A,N/A,42.67,1.31B
"PRSS",2.64,2.54,2.55,N/A,N/A,3.50,44.05M
"CLBS",4.49,4.66,4.62,N/A,N/A,5.00,N/A
"CHY",11.69,11.69,11.74,N/A,N/A,N/A,N/A
"CHI",11.14,11.14,11.16,N/A,N/A,N/A,N/A
"CCD",19.83,19.86,19.86,N/A,N/A,N/A,N/A
"CHW",8.40,8.47,8.43,N/A,N/A,10.97,N/A
"CGO",12.82,12.87,12.91,N/A,N/A,47.66,N/A
"CSQ",11.65,11.67,11.65,N/A,N/A,N/A,N/A
"CAMP",18.70,18.79,18.74,N/A,N/A,19.88,655.73M
"CVGW",68.45,67.85,67.85,N/A,N/A,72.25,1.20B
"CFNB",17.15,17.30,17.50,N/A,N/A,N/A,176.28M
"CALA",15.90,15.30,15.25,N/A,N/A,0.00,561.17M
"CALD",22.85,22.60,22.45,N/A,N/A,25.94,1.48B
"CALM",40.65,41.25,41.25,N/A,N/A,38.50,1.97B
"CLMT",4.00,4.05,4.10,N/A,N/A,4.63,306.76M
"ABCD",5.02,5.02,5.07,N/A,N/A,2.00,231.93M
"CAC",40.82,40.64,40.75,N/A,N/A,47.00,633.20M
"CAMT",6.03,6.18,6.18,N/A,N/A,5.75,213.15M
"CSIQ",13.24,13.72,13.45,N/A,N/A,15.20,765.70M
"CGIX",3.95,4.00,3.90,N/A,N/A,6.00,74.67M
"CPHC",10.60,10.60,N/A,N/A,N/A,11.00,46.16M
"CPLA",87.90,87.10,86.90,N/A,N/A,96.00,1.02B
"CBF",37.40,37.65,37.60,N/A,N/A,43.67,1.93B
"CCBG",18.68,18.78,18.46,N/A,N/A,21.25,316.70M
"CPLP",3.37,3.36,3.37,N/A,N/A,4.71,415.50M
"CSWC",15.90,15.79,15.82,N/A,N/A,37.00,253.86M
"CPTA",13.54,13.72,13.78,N/A,N/A,15.42,N/A
"CLAC",10.30,10.45,10.40,N/A,N/A,N/A,101.44M
"CLACU",11.40,11.40,N/A,N/A,N/A,N/A,N/A
"CLACW",1.65,1.68,1.68,N/A,N/A,N/A,N/A
"CFFN",13.88,13.88,13.89,N/A,N/A,15.50,1.86B
"CAPR",0.82,0.83,0.85,N/A,N/A,2.15,17.55M
"CSTR",18.44,18.01,17.55,N/A,N/A,19.00,206.95M
"CPST",0.65,0.63,0.63,N/A,N/A,1.31,23.22M
"CARA",16.71,16.71,16.63,N/A,N/A,26.88,543.19M
"CARB",19.15,19.25,19.25,N/A,N/A,25.80,526.47M
"CCN",13.65,13.90,14.00,N/A,N/A,17.00,425.72M
"CRME",4.33,4.13,4.15,N/A,N/A,6.90,138.24M
"CSII",30.19,30.51,30.36,N/A,N/A,34.83,987.58M
"CATM",34.47,34.20,34.20,N/A,N/A,47.00,1.57B
"CDNA",1.02,1.01,1.00,N/A,N/A,3.50,21.82M
"CECO",9.61,9.66,9.64,N/A,N/A,13.00,663.36M
"CTRE",18.35,18.36,18.33,N/A,N/A,18.00,1.33B
"CARO",30.49,30.40,30.29,N/A,N/A,33.25,486.53M
"CART",7.15,7.15,N/A,N/A,N/A,N/A,33.28M
"CRZO",23.54,23.62,23.66,N/A,N/A,41.78,1.55B
"TAST",12.25,12.25,12.20,N/A,N/A,17.50,433.76M
"CRTN",0.493,0.470,0.480,N/A,N/A,1.600,4.46M
"CARV",3.36,3.36,N/A,N/A,N/A,0.00,12.42M
"CASM",0.97,0.95,0.97,N/A,N/A,3.00,26.51M
"CACB",7.22,7.27,7.27,N/A,N/A,8.27,542.34M
"CASC",4.20,4.11,4.11,N/A,N/A,390.00,206.79M
"CWST",13.91,13.62,13.63,N/A,N/A,16.63,582.55M
"CASY",115.78,114.86,115.09,N/A,N/A,125.33,4.54B
"CASI",0.99,0.99,1.00,N/A,N/A,3.50,59.59M
"CASS",61.99,62.27,61.59,N/A,N/A,N/A,693.98M
