"PUI",28.10,28.11,28.09,N/A,N/A,N/A,N/A
"IDLB",28.285,28.150,27.970,N/A,N/A,N/A,N/A
"PRFZ",116.13,116.18,116.03,N/A,N/A,N/A,N/A
"PAGG",25.5689,25.4000,25.5300,N/A,N/A,N/A,N/A
"PSAU",19.61,19.34,19.58,N/A,N/A,N/A,N/A
"PIO",23.95,24.21,24.16,N/A,N/A,N/A,N/A
"PGJ",39.19,39.11,39.23,N/A,N/A,N/A,N/A
"PEY",16.835,16.820,16.800,N/A,N/A,N/A,N/A
"IPKW",32.36,32.30,32.32,N/A,N/A,N/A,N/A
"PID",15.31,15.34,15.33,N/A,N/A,N/A,N/A
"KBWB",46.92,47.02,46.98,N/A,N/A,N/A,N/A
"KBWD",23.75,23.70,23.70,N/A,N/A,N/A,N/A
"KBWY",36.63,36.85,36.88,N/A,N/A,N/A,N/A
"KBWP",57.11,57.06,57.10,N/A,N/A,N/A,N/A
"KBWR",51.56,51.91,51.78,N/A,N/A,N/A,N/A
"LDRI",24.9236,24.9400,24.9200,N/A,N/A,N/A,N/A
"LALT",21.9839,21.9022,21.9839,N/A,N/A,N/A,N/A
"PNQI",105.0199,105.2300,105.5300,N/A,N/A,N/A,N/A
"PDBC",16.28,16.13,16.15,N/A,N/A,N/A,N/A
"QQQ",141.22,140.97,141.00,N/A,N/A,N/A,N/A
"USLB",28.95,28.91,28.77,N/A,N/A,N/A,N/A
"PSCD",53.46,53.26,53.10,N/A,N/A,N/A,N/A
"PSCC",68.84,69.01,68.63,N/A,N/A,N/A,N/A
"PSCE",14.41,14.40,14.55,N/A,N/A,N/A,N/A
"PSCF",49.9194,49.9600,50.0290,N/A,N/A,N/A,N/A
"PSCH",82.0408,82.2700,81.9000,N/A,N/A,N/A,N/A
"PSCI",55.2177,55.5000,55.3100,N/A,N/A,N/A,N/A
"PSCT",74.39,74.35,74.23,N/A,N/A,N/A,N/A
"PSCM",45.44,45.38,45.17,N/A,N/A,N/A,N/A
"PSCU",50.84,51.07,50.94,N/A,N/A,N/A,N/A
"VRIG",25.2186,25.2100,25.2600,N/A,N/A,N/A,N/A
