"SCE^K",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"SO",50.45,50.50,50.50,N/A,N/A,50.57,50.18B
"SOJA",26.74,26.78,26.81,N/A,N/A,N/A,26.60B
"SOJB",24.95,24.95,24.97,N/A,N/A,N/A,798.40M
"SCCO",34.89,34.90,34.88,N/A,N/A,36.91,26.97B
"LUV",60.67,60.92,60.85,N/A,N/A,64.87,36.68B
"SWX",79.35,79.52,79.53,N/A,N/A,76.80,3.77B
"SWN",6.61,6.67,6.66,N/A,N/A,11.13,3.27B
"SWNC",16.54,16.81,16.69,N/A,N/A,N/A,8.18B
"SPA",17.55,17.94,17.90,N/A,N/A,23.00,172.59M
"SPE",15.02,14.98,14.96,N/A,N/A,3.28,N/A
"SPE^B",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"SEP",43.88,44.03,44.19,N/A,N/A,49.53,13.57B
"SPB",132.01,132.72,132.18,N/A,N/A,153.40,7.77B
"TRK",17.18,17.19,17.20,N/A,N/A,17.00,705.48M
"SR",70.40,70.90,70.85,N/A,N/A,70.50,3.40B
"SPR",54.66,54.75,54.71,N/A,N/A,61.74,6.59B
"SRC",7.20,7.35,7.35,N/A,N/A,9.03,3.48B
"SRLP",26.50,26.55,26.35,N/A,N/A,31.00,597.39M
"S",8.40,8.33,8.36,N/A,N/A,7.28,33.50B
"SPXC",25.13,25.79,25.70,N/A,N/A,28.00,1.07B
"FLOW",37.80,38.20,38.08,N/A,N/A,4.03,1.60B
"SQ",22.33,22.33,22.34,N/A,N/A,20.74,8.35B
"JOE",17.60,17.50,17.50,N/A,N/A,19.00,1.27B
"STAG",26.96,26.93,27.02,N/A,N/A,26.88,2.39B
"STAG^B",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"STAG^C",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"SSI",2.28,2.30,2.30,N/A,N/A,1.00,62.55M
"SMP",48.55,48.45,48.41,N/A,N/A,55.67,1.11B
"SXI",87.80,86.85,86.80,N/A,N/A,111.67,1.12B
"SWJ",25.57,25.57,25.51,N/A,N/A,N/A,3.91B
"SWK",136.79,136.35,136.03,N/A,N/A,150.31,20.93B
"STN",23.15,23.50,23.50,N/A,N/A,26.74,2.64B
"SGU",9.98,9.94,10.02,N/A,N/A,11.00,557.75M
"SRT",11.24,11.34,11.34,N/A,N/A,9.50,178.69M
"STWD",22.14,22.14,22.13,N/A,N/A,23.72,5.76B
"STT",81.99,82.14,81.80,N/A,N/A,88.82,30.85B
"STT^C",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"STT^D",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"STT^E",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"STT^G",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"STO",17.89,17.71,17.72,N/A,N/A,19.92,57.89B
"SPLP",18.95,19.00,18.95,N/A,N/A,N/A,493.76M
"SPLP^A",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"SCS",16.75,16.70,16.70,N/A,N/A,18.50,1.98B
"SCM",14.06,14.19,14.26,N/A,N/A,14.42,N/A
"SCQ",25.73,25.74,25.65,N/A,N/A,N/A,25.73M
"SCL",85.96,86.69,87.16,N/A,N/A,90.50,1.93B
"STE",77.10,77.37,77.04,N/A,N/A,84.50,6.55B
"STL",21.80,22.00,22.00,N/A,N/A,14.75,2.96B
"STC",44.85,44.98,44.69,N/A,N/A,44.50,1.06B
"SF",43.22,43.35,43.16,N/A,N/A,53.33,2.96B
"SF^A",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"STM",16.50,16.44,16.27,N/A,N/A,16.53,14.58B
"SGY",21.64,21.36,21.36,N/A,N/A,2.73,432.78M
"EDF",16.65,16.60,16.60,N/A,N/A,N/A,N/A
"EDI",16.36,16.39,16.45,N/A,N/A,N/A,N/A
"SGM",8.00,8.00,8.00,N/A,N/A,8.00,206.83M
"STON",9.37,9.31,9.40,N/A,N/A,11.33,332.64M
"SRI",15.68,15.75,15.79,N/A,N/A,19.67,441.28M
"STOR",20.56,20.75,20.80,N/A,N/A,26.50,3.52B
"GJH",10.00,10.00,9.93,N/A,N/A,N/A,N/A
"GJO",21.92,21.94,21.92,N/A,N/A,N/A,12.25M
"GJS",19.32,19.72,19.32,N/A,N/A,N/A,25.43M
"SYK",141.27,140.85,140.97,N/A,N/A,143.14,52.80B
"RGR",63.30,62.50,62.60,N/A,N/A,63.00,1.12B
"SPH",22.94,22.92,22.84,N/A,N/A,27.00,1.40B
"SMFG",7.28,7.29,7.26,N/A,N/A,9.24,51.32B
"INN",18.04,17.95,17.96,N/A,N/A,18.13,1.69B
"INN^B",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"INN^C",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"INN^D",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"SUM",27.17,27.28,27.12,N/A,N/A,32.52,2.89B
"SMLP",23.25,23.05,23.05,N/A,N/A,26.08,1.68B
"SUI",86.49,85.96,86.05,N/A,N/A,87.00,6.38B
"SUI^A",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"SLF",32.87,32.67,32.66,N/A,N/A,38.52,20.17B
"SXCP",17.15,16.80,16.90,N/A,N/A,21.00,792.67M
"SXC",9.07,8.90,9.01,N/A,N/A,12.00,583.37M
"SU",31.63,31.29,31.37,N/A,N/A,36.22,52.80B
"SUN",30.35,30.48,30.52,N/A,N/A,31.17,3.52B
"SHO",15.76,15.76,15.71,N/A,N/A,15.46,3.47B
"SHO^E",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"SHO^F",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"STI",54.32,54.28,54.27,N/A,N/A,61.50,26.38B
"STI.WS.A",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"STI.WS.B",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"STI^A",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"STI^E",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"SPN",10.91,10.76,10.78,N/A,N/A,17.80,1.67B
"SUP",19.35,19.00,18.90,N/A,N/A,0.14,481.95M
"SVU",3.85,3.87,3.87,N/A,N/A,5.36,1.03B
"SLD",14.90,14.85,14.85,N/A,N/A,15.50,459.28M
"SWFT",23.81,24.40,24.29,N/A,N/A,27.00,3.17B
"SWZ",12.52,12.56,12.50,N/A,N/A,N/A,N/A
"SYF",27.37,27.23,27.15,N/A,N/A,35.96,22.20B
"SYT",91.09,92.72,92.10,N/A,N/A,91.50,42.00B
"SNX",110.89,112.98,112.88,N/A,N/A,119.75,4.43B
"SNV",41.50,41.85,41.79,N/A,N/A,44.84,5.08B
"SNV^C",N/A,N/A,N/A,N/A,N/A,N/A,N/A
