"ALCO",29.65,29.85,29.70,N/A,N/A,38.00,245.77M
"ALGN",142.10,141.39,141.40,N/A,N/A,146.50,11.42B
"ALIM",1.45,1.46,1.44,N/A,N/A,3.75,94.11M
"ALJJ",3.21,3.21,3.21,N/A,N/A,N/A,110.98M
"ALKS",57.70,57.94,57.99,N/A,N/A,64.08,8.84B
"ABTX",38.20,38.05,38.05,N/A,N/A,41.50,500.38M
"ALGT",145.95,146.55,146.30,N/A,N/A,166.82,2.39B
"AIQ",13.25,13.18,13.20,N/A,N/A,1.75,141.63M
"AHGP",28.87,28.48,28.45,N/A,N/A,33.00,1.73B
"AMMA",1.2618,1.2350,1.2315,N/A,N/A,N/A,11.87M
"ARLP",21.55,21.60,21.60,N/A,N/A,27.17,1.61B
"AHPI",1.90,1.87,1.92,N/A,N/A,9.02,7.62M
"AMOT",26.30,25.14,25.01,N/A,N/A,30.00,249.09M
"ALQA",0.38,0.38,0.37,N/A,N/A,1.56,17.47M
"ALLT",5.05,5.01,5.01,N/A,N/A,5.13,167.11M
"MDRX",11.38,11.49,11.50,N/A,N/A,14.29,2.07B
"AFAM",58.15,57.80,57.80,N/A,N/A,57.80,738.16M
"ALNY",65.80,69.50,69.27,N/A,N/A,71.75,5.67B
"AOSL",19.15,18.63,18.64,N/A,N/A,26.33,455.58M
"GOOG",971.47,969.54,969.70,N/A,N/A,1017.63,672.01B
"GOOGL",993.27,991.86,992.00,N/A,N/A,1061.67,687.09B
"SMCP",24.2205,24.5200,24.2205,N/A,N/A,N/A,N/A
"ATEC",1.99,2.03,2.00,N/A,N/A,38.40,N/A
"SWIN",27.0187,27.0700,27.0800,N/A,N/A,N/A,N/A
"ALT",4.44,4.52,4.50,N/A,N/A,6.00,41.00M
"ASPS",21.16,20.67,20.75,N/A,N/A,13.33,390.02M
"AIMC",41.85,42.35,42.20,N/A,N/A,46.20,1.23B
"AMAG",18.80,18.20,18.30,N/A,N/A,26.20,658.85M
"AMRN",2.98,3.05,3.05,N/A,N/A,6.20,806.67M
"AMRK",16.00,15.95,16.10,N/A,N/A,21.52,112.50M
"AYA",18.45,18.55,18.45,N/A,N/A,19.60,2.70B
"AMZN",995.78,993.38,995.00,N/A,N/A,1095.97,475.96B
"AMBC",17.15,17.20,17.14,N/A,N/A,24.33,775.66M
"AMBCW",7.829,7.660,7.970,N/A,N/A,N/A,N/A
"AMBA",65.05,64.93,64.85,N/A,N/A,64.40,2.18B
"AMCX",53.04,52.95,52.81,N/A,N/A,63.25,3.53B
"DOX",64.35,64.24,64.21,N/A,N/A,67.00,9.42B
"AMDA",0.32,0.36,0.36,N/A,N/A,3.25,8.45M
"AMED",59.70,59.81,59.70,N/A,N/A,61.10,2.01B
"UHAL",348.29,353.40,347.25,N/A,N/A,410.00,6.83B
"ATAX",5.80,5.80,5.80,N/A,N/A,6.00,349.46M
"AMOV",16.20,15.93,16.15,N/A,N/A,N/A,53.29B
"AAL",48.74,48.02,47.79,N/A,N/A,54.00,24.01B
"ACSF",13.35,13.35,13.40,N/A,N/A,13.00,N/A
"AETI",1.7074,1.6001,1.6000,N/A,N/A,3.3000,14.23M
"AMNB",35.60,36.00,36.13,N/A,N/A,39.00,307.51M
"ANAT",117.90,116.20,115.14,N/A,N/A,87.04,3.17B
"AOBC",22.84,22.65,22.75,N/A,N/A,19.88,1.29B
"APEI",22.95,22.75,22.75,N/A,N/A,24.50,372.55M
"ARII",36.28,36.18,36.40,N/A,N/A,42.00,692.33M
"AMRB",14.10,14.15,14.20,N/A,N/A,15.00,91.11M
"AMSWA",10.72,10.70,10.72,N/A,N/A,12.63,315.92M
"AMSC",4.21,4.29,4.28,N/A,N/A,8.40,59.86M
"AMWD",88.90,87.60,87.60,N/A,N/A,98.00,1.44B
"CRMT",37.15,37.60,37.30,N/A,N/A,42.75,282.64M
"ABCB",44.75,45.10,45.20,N/A,N/A,51.00,1.60B
"AMSF",52.15,52.15,52.20,N/A,N/A,65.33,998.67M
"ASRV",4.10,4.07,4.05,N/A,N/A,5.19,76.54M
"ASRVP",27.9073,27.9073,N/A,N/A,N/A,N/A,N/A
"ATLO",30.00,30.15,30.15,N/A,N/A,N/A,279.30M
"AMGN",155.01,155.43,155.60,N/A,N/A,181.53,113.99B
"FOLD",7.93,8.29,8.32,N/A,N/A,12.21,1.13B
"AMKR",11.74,11.43,11.42,N/A,N/A,10.50,2.81B
"AMPH",16.97,15.47,15.67,N/A,N/A,32.50,776.16M
"IBUY",33.65,33.62,33.43,N/A,N/A,N/A,N/A
"ASYS",8.25,8.33,8.50,N/A,N/A,10.25,108.90M
"AFSI",14.00,12.45,13.26,N/A,N/A,22.25,2.40B
"AMRS",0.2703,0.2714,0.2635,N/A,N/A,2.0700,75.23M
"ADI",82.81,82.34,82.50,N/A,N/A,91.50,25.61B
"ALOG",71.95,71.95,71.60,N/A,N/A,76.00,898.58M
"ANAB",25.70,26.70,26.15,N/A,N/A,36.75,520.91M
"AVXL",5.88,5.94,5.95,N/A,N/A,15.00,243.29M
"ANCB",24.95,24.95,N/A,N/A,N/A,26.00,62.47M
"ANDA",10.17,10.17,N/A,N/A,N/A,N/A,18.11M
"ANDAR",0.50,0.45,0.50,N/A,N/A,N/A,N/A
"ANDAU",10.84,10.84,N/A,N/A,N/A,N/A,N/A
"ANDAW",0.2801,0.2801,N/A,N/A,N/A,N/A,N/A
"ANGI",11.83,11.98,11.95,N/A,N/A,8.67,708.21M
"ANGO",15.70,15.77,15.76,N/A,N/A,18.63,577.45M
"ANIP",45.97,47.40,47.17,N/A,N/A,62.50,534.95M
"ANIK",46.19,46.45,46.54,N/A,N/A,51.50,676.87M
"ANSS",125.72,126.21,126.07,N/A,N/A,110.88,10.75B
"ATRS",2.51,2.55,2.55,N/A,N/A,4.58,391.37M
"ANTH",1.67,1.74,1.75,N/A,N/A,7.09,16.83M
"ABAC",2.039,2.020,2.030,N/A,N/A,N/A,N/A
"APOG",53.15,52.47,52.36,N/A,N/A,62.00,1.52B
"APEN",6.54,6.50,6.57,N/A,N/A,11.00,69.97M
"AINV",6.41,6.38,6.41,N/A,N/A,6.09,N/A
"APPF",28.40,27.85,28.10,N/A,N/A,28.00,961.45M
"AAPL",153.61,153.87,154.00,N/A,N/A,154.74,800.90B
"ARCI",0.8699,0.8400,0.9000,N/A,N/A,4.0000,5.79M
"APDN",1.25,1.20,1.20,N/A,N/A,6.00,32.94M
"APDNW",0.2989,0.2500,0.2995,N/A,N/A,N/A,N/A
"AGTC",5.35,5.45,5.40,N/A,N/A,12.75,96.71M
"AMAT",45.50,45.02,44.87,N/A,N/A,49.98,49.05B
"AAOI",71.51,67.88,67.37,N/A,N/A,75.29,1.36B
"AREX",2.71,2.76,2.74,N/A,N/A,3.78,190.81M
"APTI",16.46,16.11,16.12,N/A,N/A,19.57,636.23M
"APRI",0.95,0.96,0.93,N/A,N/A,3.25,7.35M
"APVO",2.11,2.12,2.13,N/A,N/A,5.00,44.73M
