"LAZ",44.96,44.38,44.21,N/A,N/A,49.55,5.51B
"LOR",10.98,11.00,11.00,N/A,N/A,N/A,N/A
"LZB",26.95,27.00,27.00,N/A,N/A,34.00,1.32B
"LCII",88.00,88.70,88.50,N/A,N/A,119.80,2.19B
"LFGR",8.15,8.05,8.10,N/A,N/A,10.31,162.52M
"LEA",147.58,144.96,144.80,N/A,N/A,158.94,10.17B
"LEE",2.10,2.05,2.05,N/A,N/A,4.13,118.96M
"BWG",13.09,12.97,12.97,N/A,N/A,N/A,N/A
"LM",37.30,37.43,37.28,N/A,N/A,39.75,3.58B
"LMHA",26.45,26.43,26.52,N/A,N/A,N/A,264.50M
"LMHB",24.22,24.19,24.20,N/A,N/A,N/A,484.40M
"LEG",52.08,52.12,52.01,N/A,N/A,53.60,6.89B
"JBK",23.60,24.03,24.06,N/A,N/A,N/A,N/A
"KTH",31.9053,31.9053,31.9000,N/A,N/A,N/A,N/A
"KTN",33.19,32.88,33.00,N/A,N/A,0.33,N/A
"KTP",17.28,17.35,17.35,N/A,N/A,N/A,N/A
"XKE",7.74,7.92,7.72,N/A,N/A,N/A,N/A
"LDOS",54.88,55.13,55.13,N/A,N/A,61.11,8.29B
"LEJU",2.99,3.04,3.03,N/A,N/A,3.84,556.14M
"LC",5.59,5.72,5.71,N/A,N/A,6.68,2.26B
"LEN",51.53,51.73,51.52,N/A,N/A,56.50,12.08B
"LEN.B",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"LII",175.09,176.15,175.47,N/A,N/A,169.79,7.47B
"LUK",24.62,24.70,24.66,N/A,N/A,30.00,8.86B
"LVLT",59.47,59.67,59.68,N/A,N/A,62.82,21.49B
"LXP",9.64,9.71,9.70,N/A,N/A,10.18,2.32B
"LXP^C",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"LPL",13.41,12.94,13.30,N/A,N/A,16.83,9.60B
"USA",5.61,5.57,5.57,N/A,N/A,5.26,N/A
"ASG",4.73,4.74,4.74,N/A,N/A,3.60,N/A
"LPT",41.16,41.41,41.46,N/A,N/A,40.89,6.06B
"LSI",76.36,76.87,76.74,N/A,N/A,81.67,3.54B
"LITB",2.44,2.57,2.55,N/A,N/A,3.00,167.87M
"LNC",64.95,65.55,65.11,N/A,N/A,75.75,14.57B
"LNC.WS",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"LNN",85.27,85.00,84.81,N/A,N/A,79.00,909.15M
"LN",34.92,34.98,34.66,N/A,N/A,38.61,7.65B
"LGF.A",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"LGF.B",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"LAD",91.80,90.39,90.03,N/A,N/A,111.64,2.30B
"LYV",34.25,34.20,34.29,N/A,N/A,37.33,7.00B
"LYG",3.76,3.86,3.77,N/A,N/A,2.28,74.43B
"SCD",14.24,14.32,14.27,N/A,N/A,N/A,N/A
"LMT",283.65,282.06,282.04,N/A,N/A,285.42,82.10B
"L",46.88,46.69,46.65,N/A,N/A,45.33,15.78B
"LPX",22.58,22.65,22.60,N/A,N/A,25.44,3.27B
"LOW",80.91,81.33,81.26,N/A,N/A,88.85,69.02B
