"VAC",116.15,116.80,116.35,N/A,N/A,117.00,3.15B
"MMC",76.37,76.53,76.34,N/A,N/A,79.57,39.27B
"MLM",227.76,229.53,228.69,N/A,N/A,253.64,14.30B
"MAS",37.00,37.13,37.12,N/A,N/A,40.89,11.70B
"DOOR",75.40,75.10,74.95,N/A,N/A,87.00,2.25B
"MTZ",41.30,40.50,40.35,N/A,N/A,52.46,3.34B
"MA",121.63,121.92,121.91,N/A,N/A,127.90,130.37B
"MTDR",23.89,22.70,23.65,N/A,N/A,30.29,2.39B
"MTRN",34.60,34.40,34.30,N/A,N/A,33.67,691.52M
"MATX",30.03,30.15,30.02,N/A,N/A,43.50,1.29B
"MLP",17.05,17.05,17.10,N/A,N/A,N/A,324.15M
"MMS",62.40,62.38,62.39,N/A,N/A,65.00,4.04B
"MXL",31.55,31.17,31.06,N/A,N/A,34.17,2.07B
"MBI",8.23,8.09,8.09,N/A,N/A,11.38,1.07B
"MNI",9.28,9.26,9.21,N/A,N/A,37.00,70.72M
"MKC",104.48,104.18,104.27,N/A,N/A,99.15,13.03B
"MKC.V",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"MDR",6.21,6.24,6.23,N/A,N/A,8.74,1.76B
"MCD",149.86,149.78,149.87,N/A,N/A,151.22,122.15B
"MUX",2.68,2.72,2.79,N/A,N/A,5.00,835.81M
"MCK",161.20,162.36,162.04,N/A,N/A,161.93,34.00B
"MDU",27.31,27.35,27.34,N/A,N/A,27.20,5.33B
"MJN",89.29,89.19,89.17,N/A,N/A,90.63,16.40B
"MTL",5.25,5.33,5.28,N/A,N/A,3.41,1.09B
"MTL^",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"MRT",11.85,12.02,12.08,N/A,N/A,9.00,376.52M
"MPW",12.80,12.87,12.87,N/A,N/A,13.88,4.11B
"MED",41.57,41.55,41.52,N/A,N/A,49.00,495.81M
"MCC",6.00,5.99,5.99,N/A,N/A,6.94,N/A
"MCV",25.485,25.400,25.370,N/A,N/A,N/A,61.16M
"MCX",25.83,25.69,25.69,N/A,N/A,N/A,N/A
"MDLQ",24.98,24.96,25.00,N/A,N/A,N/A,N/A
"MDLX",24.1299,24.0500,24.0900,N/A,N/A,N/A,51.73M
"MDLY",5.75,5.75,5.78,N/A,N/A,7.60,32.42M
"MD",54.89,55.38,55.46,N/A,N/A,57.10,5.07B
"MDT",85.09,85.58,85.58,N/A,N/A,90.22,116.49B
"MRK",64.92,65.04,65.00,N/A,N/A,68.90,177.57B
"MCY",55.66,55.84,55.58,N/A,N/A,48.00,3.08B
"MDP",54.25,52.88,52.75,N/A,N/A,63.75,2.42B
"MTH",40.35,40.50,40.35,N/A,N/A,40.00,1.63B
"MTOR",16.00,16.05,16.00,N/A,N/A,18.56,1.42B
"MER^K",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"MER^P",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"PIY",25.19,25.74,25.61,N/A,N/A,N/A,N/A
"MTR",14.85,14.59,14.80,N/A,N/A,N/A,27.67M
"MSB",14.15,14.30,14.20,N/A,N/A,33.00,185.65M
