"VOC",4.32,4.24,4.37,N/A,N/A,4.00,73.44M
"VCRA",26.26,26.17,26.23,N/A,N/A,27.57,741.66M
"VG",6.91,7.08,7.05,N/A,N/A,8.50,1.53B
"VNO",92.52,92.95,93.09,N/A,N/A,112.18,17.52B
"VNO^G",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"VNO^I",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"VNO^K",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"VNO^L",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"VJET",5.54,5.58,5.40,N/A,N/A,6.17,103.04M
"IAE",10.22,10.11,10.11,N/A,N/A,1.22,N/A
"IHD",8.97,8.91,8.97,N/A,N/A,N/A,N/A
"VOYA",34.71,34.70,34.75,N/A,N/A,46.14,6.45B
"IGA",10.79,10.79,10.81,N/A,N/A,N/A,N/A
"IGD",7.62,7.65,7.65,N/A,N/A,N/A,N/A
"IDE",14.85,15.02,15.01,N/A,N/A,N/A,N/A
"IID",7.23,7.18,7.18,N/A,N/A,N/A,N/A
"IRR",6.36,6.35,6.35,N/A,N/A,N/A,N/A
"PPR",5.41,5.40,5.41,N/A,N/A,1.51,N/A
"VTTI",19.50,19.50,19.50,N/A,N/A,19.40,909.73M
"VMC",126.43,127.75,127.06,N/A,N/A,142.00,16.71B
"WTI",2.14,2.12,2.15,N/A,N/A,2.70,294.28M
"WPC",65.00,64.96,65.00,N/A,N/A,62.93,6.92B
"WRB",68.30,68.45,68.41,N/A,N/A,67.38,8.28B
"WRB^B",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"WRB^C",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"WRB^D",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"GRA",72.00,72.23,72.09,N/A,N/A,83.00,4.92B
"GWW",173.58,176.37,175.00,N/A,N/A,195.01,10.14B
"WNC",20.88,21.25,21.21,N/A,N/A,22.43,1.26B
"WBC",120.41,119.77,119.76,N/A,N/A,125.93,6.51B
"WDR",16.73,16.65,16.63,N/A,N/A,15.86,1.40B
"WAGE",70.35,70.80,70.75,N/A,N/A,84.80,2.62B
"WD",46.97,46.97,46.93,N/A,N/A,45.00,1.47B
"WMT",78.13,78.31,78.37,N/A,N/A,79.67,237.12B
"DIS",108.41,107.27,107.71,N/A,N/A,118.07,169.65B
"WAC",1.41,1.34,1.35,N/A,N/A,1.35,51.52M
"HCC",17.12,17.33,17.39,N/A,N/A,65.00,64.61M
"WPG",7.99,8.14,8.14,N/A,N/A,8.80,1.48B
"WPG^H",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"WPG^I",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"WRE",32.45,32.68,32.66,N/A,N/A,34.58,2.49B
"WCN",94.39,93.80,93.61,N/A,N/A,101.34,16.57B
"WM",71.84,71.57,71.37,N/A,N/A,76.56,31.75B
"WAT",178.07,178.60,178.06,N/A,N/A,175.93,14.25B
"WSO",140.61,141.33,141.30,N/A,N/A,151.00,4.59B
"WSO.B",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"WTS",62.15,62.25,62.30,N/A,N/A,65.17,2.13B
"W",65.00,63.49,63.99,N/A,N/A,66.93,5.63B
"WFT",5.09,5.09,5.12,N/A,N/A,7.54,5.02B
"WBS",49.52,49.95,49.68,N/A,N/A,52.11,4.57B
"WBS^E",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"WEC",62.45,62.48,62.48,N/A,N/A,61.50,19.71B
"WTW",27.10,27.17,27.13,N/A,N/A,30.00,1.74B
"WRI",30.72,31.07,31.08,N/A,N/A,35.89,3.94B
"WMK",53.88,54.23,54.38,N/A,N/A,31.00,1.45B
"WBT",19.79,19.80,19.80,N/A,N/A,21.42,2.75B
"WCG",172.97,172.82,173.16,N/A,N/A,171.10,7.70B
"WFC",52.41,52.78,52.63,N/A,N/A,57.59,261.91B
"WFC.WS",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"WFC^J",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"WFC^L",N/A,N/A,N/A,N/A,N/A,N/A,N/A
