"QDEL",24.91,24.92,24.87,N/A,N/A,24.00,827.14M
"QPAC",9.95,9.95,N/A,N/A,N/A,N/A,104.03M
"QPACU",10.30,10.30,N/A,N/A,N/A,N/A,450.63M
"QPACW",0.42,0.42,0.42,N/A,N/A,N/A,N/A
"QNST",3.63,3.62,3.60,N/A,N/A,4.25,165.03M
"QUMU",2.94,2.84,2.82,N/A,N/A,3.25,27.29M
"QTNT",7.56,7.47,7.45,N/A,N/A,17.00,108.68M
"RRD",11.99,12.14,12.13,N/A,N/A,21.00,839.30M
"RCM",3.47,3.51,3.48,N/A,N/A,4.85,N/A
"RARX",24.42,24.70,25.00,N/A,N/A,26.75,551.09M
"RADA",1.52,1.42,1.41,N/A,N/A,N/A,33.10M
"RDCM",20.05,20.30,20.30,N/A,N/A,27.00,233.58M
"RSYS",3.68,3.79,3.78,N/A,N/A,5.88,143.26M
"RDUS",34.93,36.20,36.03,N/A,N/A,57.13,1.52B
"RDNT",7.25,7.25,7.15,N/A,N/A,7.67,342.32M
"RDWR",17.67,17.54,17.51,N/A,N/A,18.50,763.79M
"METC",6.57,6.66,6.68,N/A,N/A,14.17,256.64M
"RMBS",11.94,12.13,12.12,N/A,N/A,15.47,1.33B
"RAND",2.87,2.90,2.88,N/A,N/A,N/A,18.14M
"RLOG",0.595,0.585,0.620,N/A,N/A,2.000,11.08M
"GOLD",92.45,92.67,92.60,N/A,N/A,103.29,8.69B
"RNDB",14.80,14.90,14.65,N/A,N/A,16.00,80.25M
"RPD",17.82,17.88,17.92,N/A,N/A,21.33,754.41M
"RAVE",2.1132,2.1200,2.1258,N/A,N/A,2.5000,22.52M
"RAVN",34.05,35.00,34.95,N/A,N/A,34.00,1.23B
"ROLL",99.60,99.67,99.65,N/A,N/A,94.50,2.35B
"RICK",20.83,20.87,20.87,N/A,N/A,29.00,202.43M
"RCMT",5.47,5.28,5.24,N/A,N/A,2.50,65.43M
"RDI",16.12,16.00,16.05,N/A,N/A,26.50,373.71M
"RDIB",18.00,18.00,N/A,N/A,N/A,N/A,417.29M
"RGSE",1.07,1.07,1.07,N/A,N/A,79.80,8.00M
"RELY",2.70,2.75,2.75,N/A,N/A,6.00,77.95M
"RNWK",4.17,4.16,4.16,N/A,N/A,6.50,154.72M
"RP",35.30,34.65,34.50,N/A,N/A,39.60,2.76B
"RETA",27.00,28.17,28.13,N/A,N/A,44.60,603.85M
"RCON",1.0684,1.0800,1.0850,N/A,N/A,N/A,10.58M
