"ETW",11.49,11.55,11.55,N/A,N/A,N/A,N/A
"EV",47.29,47.59,47.52,N/A,N/A,44.93,5.24B
"EOI",13.50,13.48,13.47,N/A,N/A,N/A,N/A
"EOS",14.60,14.61,14.60,N/A,N/A,N/A,N/A
"EFT",15.23,15.21,15.20,N/A,N/A,N/A,N/A
"EFF",17.32,17.40,17.40,N/A,N/A,N/A,N/A
"EHT",10.14,10.14,10.13,N/A,N/A,N/A,217.61M
"ETX",20.46,20.47,20.42,N/A,N/A,0.32,N/A
"EOT",21.82,21.78,21.81,N/A,N/A,N/A,N/A
"EVN",12.94,12.91,12.93,N/A,N/A,N/A,N/A
"ETJ",9.24,9.33,9.30,N/A,N/A,N/A,N/A
"EFR",14.96,14.98,14.97,N/A,N/A,4.33,N/A
"EVF",6.77,6.74,6.75,N/A,N/A,N/A,N/A
"EVG",14.09,14.11,14.12,N/A,N/A,N/A,N/A
"EVT",21.54,21.65,21.62,N/A,N/A,N/A,N/A
"ETO",23.8661,24.1000,24.0300,N/A,N/A,N/A,N/A
"EXD",11.38,11.35,11.38,N/A,N/A,N/A,110.75M
"ETG",16.88,16.90,16.90,N/A,N/A,0.44,N/A
"ETB",16.48,16.49,16.45,N/A,N/A,N/A,N/A
"ETY",11.32,11.45,11.45,N/A,N/A,N/A,N/A
"EXG",9.02,9.07,9.07,N/A,N/A,N/A,N/A
"ECT",2.10,2.10,2.10,N/A,N/A,7.00,36.97M
"ECR",2.42,2.42,2.41,N/A,N/A,3.32,635.46M
"ECL",131.30,130.31,130.76,N/A,N/A,131.94,38.08B
"EC",9.59,9.50,9.55,N/A,N/A,9.02,19.72B
"EIX",79.96,79.95,79.86,N/A,N/A,82.77,26.05B
"EDR",38.37,38.50,38.64,N/A,N/A,44.77,2.81B
"EW",114.25,114.17,114.50,N/A,N/A,120.75,23.97B
"EHIC",10.07,9.25,9.28,N/A,N/A,13.10,688.56M
"EP^C",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"EE",53.40,53.65,53.75,N/A,N/A,52.00,2.17B
"EGO",3.35,3.43,3.48,N/A,N/A,5.01,2.40B
"ELVT",7.19,7.30,7.34,N/A,N/A,11.00,94.46M
"LLY",78.05,78.34,78.12,N/A,N/A,89.10,82.44B
"ELLI",110.81,110.25,109.77,N/A,N/A,118.42,3.78B
"EFC",16.97,16.92,16.85,N/A,N/A,18.10,544.94M
"EARN",14.54,14.50,14.56,N/A,N/A,14.00,132.75M
"AKO.A",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"AKO.B",N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ERJ",20.13,20.32,20.35,N/A,N/A,25.13,14.81B
"EME",63.57,64.05,63.80,N/A,N/A,73.00,3.77B
"EEX",21.50,22.00,22.03,N/A,N/A,24.40,1.33B
"EMES",11.55,11.36,11.49,N/A,N/A,18.14,347.32M
